D,L,P,G,X,DH,CHF,T
0.00798,6,17980,2000.8,0.402,609,613,257.55
0.00798,6,18010,2518.9,0.358,611,744,257.41
0.00798,6,18000,3015.6,0.349,616,889,256.27
0.00798,6,18030,4001.7,0.331,618,1162,256.12
0.00798,6,17980,4999.9,0.337,617,1461,255.87
0.00798,6,20000,248.7,0.66,233,50,343.21
0.00798,6,20000,499.7,0.709,233,105,343.21
0.00798,6,20000,1249.9,0.49,148,176,353.91
0.00798,6,19990,2019.2,0.486,151,285,353.51
0.00798,6,20000,2520.3,0.53,147,373,354.02
0.00798,6,19990,4028.6,0.541,145,603,354.18
0.00798,6,19990,4998.7,0.458,155,687,353.05
0.00798,6,19950,503.3,0.77,692,189,259.7
0.00798,6,19980,750.3,0.529,683,245,261.92
0.00798,6,19970,1001.5,0.539,689,331,260.55
0.00798,6,19990,1253.1,0.492,687,402,261.2
0.00798,6,19980,2502.4,0.397,686,757,261.29
0.00798,6,19990,3005.3,0.375,683,894,262.03
0.00798,6,19990,3995.3,0.331,677,1147,263.28
0.00798,6,20000,5002.4,0.311,685,1430,261.73
0.008,1.75,7039,2524,0.35,143.487,1932,258.29
0.008,1.75,7033,3864,0.236,145.433,2210,257.84
0.008,1.75,7049,5219,0.162,148.065,2337,257.47
0.008,1.75,6954,6489,0.12,151.372,2465,255.8
0.008,1.75,6968,7752,0.08,198.446,2830,246.22
0.008,1.75,6999,2587,0.348,117.115,1896,263.2
0.008,1.75,6998,3906,0.247,113.709,2165,263.87
0.008,1.75,7025,5296,0.18,110.688,2307,264.75
0.008,1.75,7013,7743,0.12,112.966,2599,264.17
0.008,1.75,6991,2514,0.378,30.409,1725,280.04
0.008,1.75,6994,3777,0.29,27.691,2003,280.59
0.008,1.75,7065,5147,0.229,31.221,2207,280.62
0.008,1.75,7001,6440,0.19,32.359,2341,279.77
0.008,1.75,6946,7640,0.172,26.547,2497,280.33
0.008,1.75,6849,7727,0.173,28.543,2561,278.98
0.008,1.75,6908,7745,0.166,34.735,2534,278.4
0.008,1.75,7043,2564,0.365,70.244,1815,272.91
0.008,1.75,7013,3892,0.266,67.049,2076,273.23
0.008,1.75,6979,5212,0.203,70.813,2245,272.15
0.008,1.75,6958,6577,0.159,76.715,2380,270.78
0.008,1.75,7039,7832,0.137,79.07,2554,271.14
0.008,1.75,6956,2587,0.299,313.375,2261,221.55
0.008,1.75,7028,3941,0.164,296.824,2448,225.95
0.008,1.75,6951,5187,0.106,284.188,2629,227.83
0.008,1.75,7058,6314,0.067,314.077,2996,222.54
0.008,1.75,6956,7787,0.054,302.958,3422,223.82
0.008,1.75,7084,7673,0.028,455.367,4358,191.46
0.008,1.75,6996,2505,0.27,441.074,2426,193.68
0.008,1.75,7029,3677,0.165,384.163,2659,206.8
0.008,1.75,7014,5015,0.087,401.977,3051,202.66
0.008,1.75,6933,6404,0.049,401.838,3480,201.76
0.008,1.75,10088,2582,0.218,330.451,1816,249.08
0.008,1.75,9933,3953,0.108,327.108,2120,248.38
0.008,1.75,10064,5237,0.08,321.758,2553,250.68
0.008,1.75,10031,6423,0.069,324.517,3047,249.81
0.008,1.75,10043,7712,0.06,325.497,3564,249.71
0.008,1.75,10056,2401,0.267,208.893,1534,273.5
0.008,1.75,10036,3786,0.165,202.989,1813,274.49
0.008,1.75,9942,5053,0.119,201.708,2073,273.93
0.008,1.75,9971,6380,0.098,201.901,2411,274.14
0.008,1.75,10071,7806,0.085,211.746,2887,273.06
0.008,1.75,10039,2501,0.278,134.613,1427,287.61
0.008,1.75,10076,3867,0.181,131.422,1626,288.51
0.008,1.75,10059,5277,0.139,137.62,1928,287.22
0.008,1.75,9978,6350,0.132,138.911,2268,286.31
0.008,1.75,9995,7709,0.127,134.616,2658,287.25
0.008,1.75,10114,2551,0.289,81.798,1341,297.87
0.008,1.75,10056,3776,0.209,77.015,1517,298.26
0.008,1.75,9997,5147,0.18,69.96,1803,299.05
0.008,1.75,10067,6544,0.169,74.523,2208,298.79
0.008,1.75,9971,2541,0.206,404.621,1962,232.26
0.008,1.75,10089,3820,0.1,406.339,2344,232.98
0.008,1.75,10085,5186,0.068,397.585,2882,234.83
0.008,1.75,10127,6464,0.052,389.759,3377,236.89
0.008,1.75,10121,7667,0.046,386.013,3903,237.64
0.0044,0.11,1036,4567,-0.1934,670.709,12780,23.82
0.0044,0.11,926,4565,-0.1682,646.861,13850,24.54
0.0044,0.11,1145,3970,-0.1961,697.867,12090,22.05
0.0044,0.11,1284,4081,-0.1855,674.426,12500,33.05
0.0044,0.11,872,4124,-0.1469,596.329,12150,33.97
0.0044,0.11,982,3801,-0.1504,567.143,9930,46.2
0.004,0.1,101.3,993.5,-0.0272,360.979,3002,13.8
0.004,0.1,101.3,2001,-0.045,363.074,5279,13.3
0.006,0.15,101.3,1962,-0.013,353.02,6397,15.7
0.006,0.15,101.3,1494,-0.0041,356.371,5222,14.9
0.0022,0.113,101.3,3454,0.0224,364.331,7010,13
0.0022,0.113,101.3,3884,0.0257,365.588,8051,12.7
0.0022,0.113,101.3,4917,-0.0089,362.236,8239,13.5
0.0022,0.113,101.3,5983,-0.0311,368.942,8763,11.9
0.0022,0.113,101.3,7156,-0.0306,365.588,10410,12.7
0.002,0.05,101.3,2650,-0.0282,363.493,8010,13.2
0.002,0.05,101.3,5299,-0.0502,361.398,13280,13.7
0.002,0.05,101.3,2085,-0.017,367.684,6919,12.2
0.002,0.05,101.3,2353,-0.0237,365.169,7392,12.8
0.004,0.1,101.3,1325,-0.0243,363.074,4118,13.3
0.004,0.1,101.3,1987,-0.0441,359.303,5212,14.2
0.004,0.1,101.3,2649,-0.0536,355.114,6269,15.2
0.004,0.1,101.3,3311,-0.0604,354.276,7293,15.4
0.004,0.1,101.3,3973,-0.0644,353.439,8360,15.6
0.004,0.1,101.3,3312,-0.0626,359.722,7318,14.1
0.004,0.2,101.3,3312,0.0342,361.817,7310,13.6
0.004,0.2,101.3,3975,0.0007,364.331,7321,13
0.004,0.2,101.3,3974,0.0027,361.817,7359,13.6
0.006,0.15,101.3,883.3,-0.0052,363.493,3129,13.2
0.006,0.15,101.3,1178,-0.0243,359.303,3608,14.2
0.006,0.15,101.3,1472,-0.0395,361.817,4051,13.6
0.006,0.15,101.3,1766,-0.0475,361.817,4541,13.6
0.006,0.15,101.3,1178,-0.0275,365.169,3600,12.8
0.002,0.1,101.3,43.9,0.7159,381.945,439,8.8
0.002,0.1,101.3,96.4,0.838,382.365,1097,8.7
0.002,0.1,101.3,149,0.7694,381.106,1579,9
0.002,0.1,101.3,201.4,0.7498,382.365,2091,8.7
0.002,0.1,101.3,254.3,0.6988,382.365,2495,8.7
0.002,0.1,101.3,307.1,0.6252,378.588,2752,9.6
0.002,0.1,101.3,359.7,0.6066,379.427,3149,9.4
0.002,0.1,101.3,226.1,0.7009,379.007,2220,9.5
0.002,0.1,101.3,485.9,0.44,379.007,3339,9.5
0.002,0.1,101.3,1016,0.3041,372.296,5389,11.1
0.0022,0.113,101.3,2724,0.103,362.236,7910,13.5
0.0022,0.113,101.3,2387,0.1083,368.103,7138,12.1
0.0022,0.113,101.3,1454,0.2261,371.877,6225,11.2
0.0022,0.113,101.3,1217,0.2553,374.812,5645,10.5
0.0022,0.113,101.3,1935,0.1353,368.942,6372,11.9
0.0022,0.113,101.3,2474,0.1037,370.199,7301,11.6
0.004,0.2,101.3,263.4,0.4879,372.296,1944,11.1
0.004,0.2,101.3,484.8,0.2757,368.942,2409,11.9
0.004,0.2,101.3,36.3,0.7056,383.204,359,8.5
0.004,0.2,101.3,49.3,0.8442,384.464,565,8.2
0.004,0.2,101.3,62.1,0.8798,384.884,737,8.1
0.004,0.2,101.3,75.1,0.8655,385.723,879,7.9
0.004,0.2,101.3,88.3,0.8354,381.106,1002,9
0.004,0.2,101.3,62,0.8814,386.143,736,7.8
0.004,0.2,101.3,55,0.7683,384.044,584,8.3
0.004,0.2,101.3,121.5,0.7646,386.143,1282,7.8
0.004,0.2,101.3,255,0.5495,381.525,2065,8.9
0.004,0.2,101.3,520,0.3227,372.715,2863,11
0.004,0.2,101.3,585.5,0.2907,370.619,3004,11.5
0.004,0.2,101.3,662.7,0.2637,367.684,3208,12.2
0.004,0.2,101.3,1325,0.1655,370.619,4918,11.5
0.004,0.2,101.3,1987,0.1044,366.427,5947,12.5
0.004,0.2,101.3,2650,0.0575,360.56,6608,13.9
0.006,0.3,101.3,8.2,0.8763,370.199,97,11.6
0.006,0.3,101.3,9.4,0.7826,369.361,101,11.8
0.006,0.3,101.3,10.6,0.7565,367.684,110,12.2
0.006,0.3,101.3,11.8,0.7844,365.588,126,12.7
0.006,0.3,101.3,13,0.8059,369.361,142,11.8
0.006,0.3,101.3,14.1,0.7357,368.942,144,11.9
0.006,0.3,101.3,15.3,0.7417,367.684,157,12.2
0.006,0.3,101.3,17.7,0.8279,367.684,198,12.2
0.006,0.3,101.3,23.6,0.8904,367.684,280,12.2
0.006,0.3,101.3,29.4,0.9124,371.457,358,11.3
0.006,0.3,101.3,35.3,0.9024,369.78,426,11.7
0.006,0.3,101.3,41.2,0.9145,375.651,503,10.3
0.006,0.3,101.3,20,0.9005,367.684,240,12.2
0.006,0.3,101.3,55.9,0.8684,368.522,652,12
0.006,0.3,101.3,67.1,0.8903,376.071,801,10.2
0.006,0.3,101.3,79.5,0.8713,371.038,930,11.4
0.006,0.3,101.3,97.1,0.804,376.071,1065,10.2
0.006,0.3,101.3,147.2,0.6982,368.942,1433,11.9
0.006,0.3,101.3,246.6,0.5226,366.427,1909,12.5
0.006,0.68,101.3,115.8,0.6213,289.862,434,30.8
0.006,0.68,101.3,27.6,0.9249,287.354,145,31.4
0.006,0.68,101.3,37.6,0.8989,297.386,194,29
0.006,0.68,101.3,51.1,0.8954,286.101,261,31.7
0.006,0.68,101.3,100.8,0.6028,291.952,369,30.3
0.006,0.68,101.3,17,0.9656,300.73,93,28.2
0.006,0.68,101.3,21.7,0.9906,292.788,122,30.1
0.006,0.68,101.3,144.9,0.6775,285.683,582,31.8
0.006,0.68,101.3,187.8,0.6195,289.862,702,30.8
0.006,0.68,101.3,253.2,0.5684,282.757,878,32.5
0.006,0.68,101.3,334.1,0.5665,299.476,1168,28.5
0.006,0.68,101.3,32.4,0.9595,288.19,176,31.2
0.006,0.68,101.3,47,0.9039,291.952,243,30.3
0.006,0.68,101.3,52.3,0.8663,289.862,260,30.8
0.006,0.68,101.3,102.2,0.8088,296.132,480,29.3
0.006,0.68,101.3,162.7,0.6597,292.37,642,30.2
0.006,0.68,101.3,299.3,0.5509,289.444,1016,30.9
0.006,0.68,101.3,454.6,0.538,289.444,1514,30.9
0.006,0.68,101.3,627.3,0.5066,294.878,1999,29.6
0.006,0.68,101.3,549.9,0.5035,293.624,1742,29.9
0.006,0.68,101.3,411,0.5345,281.921,1355,32.7
0.006,0.68,101.3,140.7,0.7065,302.402,591,27.8
0.006,0.68,101.3,224.6,0.6055,295.296,827,29.5
0.006,0.68,101.3,696.2,0.4762,297.386,2117,29
0.006,0.68,101.3,849.7,0.4416,286.101,2415,31.7
0.006,0.68,101.3,1135,0.3155,283.593,2504,32.3
0.006,0.68,101.3,1256,0.27,290.28,2519,30.7
0.006,0.68,101.3,1544,0.1963,293.624,2522,29.9
0.006,0.68,101.3,63.6,0.8333,290.698,306,30.6
0.006,0.68,101.3,74.2,0.8302,299.476,357,28.5
0.006,0.68,101.3,82.5,0.8138,298.64,390,28.7
0.006,0.68,101.3,93.1,0.8063,303.656,438,27.5
0.006,0.68,101.3,106.6,0.7735,299.476,483,28.5
0.006,0.68,101.3,118.4,0.7616,293.624,528,29.9
0.006,0.68,101.3,350.3,0.6736,296.968,1410,29.1
0.006,0.68,101.3,336.9,0.7008,300.312,1404,28.3
0.006,0.68,101.3,52.4,0.9397,293.624,280,29.9
0.006,0.68,101.3,459.4,0.6352,293.206,1757,30
0.006,0.68,101.3,651.2,0.5008,292.37,2052,30.2
0.006,0.68,101.3,213.5,0.8334,289.862,1026,30.8
0.006,0.68,101.3,130.6,0.9405,298.64,700,28.7
0.006,0.68,101.3,120.3,0.9059,285.683,621,31.8
0.006,0.68,101.3,162.6,0.9886,298.222,910,28.8
0.006,0.68,101.3,281,0.7396,295.296,1222,29.5
0.006,0.68,101.3,887,0.335,291.534,2059,30.4
0.006,0.68,101.3,81.9,0.9176,294.46,429,29.7
0.006,0.3,101.3,10.6,0.7599,383.204,111,8.5
0.006,0.3,101.3,16.5,0.8195,381.106,184,9
0.006,0.3,101.3,22.4,0.8267,380.266,252,9.2
0.006,0.3,101.3,28.3,0.859,378.168,328,9.7
0.006,0.3,101.3,34.2,0.8761,377.749,403,9.8
0.006,0.3,101.3,40.1,0.8801,374.393,474,10.6
0.006,0.3,101.3,25.8,0.7948,374.393,280,10.6
0.006,0.3,101.3,55.2,0.8724,371.457,646,11.3
0.006,0.3,101.3,113.4,0.722,367.684,1134,12.2
0.006,0.3,101.3,172.4,0.6023,364.75,1489,12.9
0.006,0.3,101.3,230.2,0.5398,364.75,1824,12.9
0.006,0.3,101.3,259.5,0.5117,366.427,1977,12.5
0.006,0.3,101.3,85.6,0.8269,361.817,954,13.6
0.006,0.3,101.3,143.2,0.6641,364.331,1336,13
0.006,0.3,101.3,875.3,0.2422,354.276,3954,15.4
0.006,0.3,108,99,0.671,331,912,22.78
0.006,0.3,109,150,0.622,331,1295,23.04
0.006,0.3,110,199,0.567,329,1598,23.78
0.006,0.3,305,100,0.673,469,958,22.54
0.006,0.3,308,149,0.606,469,1325,22.89
0.006,0.5,109,101,0.784,79,559,83.26
0.006,0.5,109,100,0.686,297,553,31.18
0.006,0.5,110,100,0.684,337,564,21.87
0.006,0.5,110,150,0.71,71,751,85.42
0.006,0.5,109,149,0.653,297,790,31.18
0.006,0.5,111,149,0.664,340,821,21.41
0.006,0.5,111,200,0.59,298,976,31.46
0.006,0.5,111,250,0.553,298,1154,31.46
0.006,0.5,193,100,0.715,379,587,28.81
0.006,0.5,196,150,0.662,380,827,29.06
0.006,0.5,199,201,0.606,381,1032,29.31
0.006,0.5,201,250,0.556,380,1203,29.87
0.006,0.5,306,101,0.822,83,565,114.68
0.006,0.5,304,101,0.706,381,577,43.48
0.006,0.5,306,101,0.682,437,577,30.31
0.006,0.5,305,150,0.774,70,786,117.63
0.006,0.5,308,148,0.672,436,840,30.78
0.006,0.5,303,200,0.61,431,1047,31.41
0.006,0.5,309,249,0.558,431,1222,32.09
0.006,0.5,400,101,0.673,488,583,27.74
0.006,0.5,407,151,0.688,490,885,27.91
0.006,0.5,411,199,0.653,489,1124,28.51
0.006,0.5,403,249,0.59,484,1301,28.97
0.006,0.5,512,100,0.867,87,573,132.44
0.006,0.5,519,100,0.694,464,579,43.4
0.006,0.5,502,101,0.676,519,589,28.93
0.006,0.5,517,151,0.86,69,852,137.03
0.006,0.5,503,150,0.687,518,887,29.25
0.006,0.5,504,201,0.634,517,1118,29.57
0.006,0.5,512,251,0.585,517,1318,30.18
0.006,0.5,602,100,0.705,546,605,29.68
0.006,0.5,614,150,0.748,546,947,30.48
0.006,0.5,596,200,0.704,540,1205,30.71
0.006,0.5,605,251,0.656,540,1433,31.32
0.006,0.5,702,99,0.696,579,597,28.12
0.006,0.5,694,149,0.846,71,815,148.18
0.006,0.5,713,150,0.741,580,951,28.53
0.006,0.5,696,197,0.737,572,1240,29.43
0.006,0.5,735,100,0.999,91,642,145.88
0.006,0.5,806,102,0.688,604,617,28.03
0.006,0.5,812,149,0.752,603,959,28.59
0.006,0.5,801,201,0.689,598,1214,29.19
0.006,0.5,816,250,0.673,597,1481,30.24
0.006,0.5,903,101,0.709,634,630,25.84
0.006,0.5,905,152,0.799,84,779,156.29
0.006,0.5,902,150,0.774,633,994,26.03
0.006,0.5,919,200,0.745,633,1288,26.87
0.006,0.5,906,249,0.697,627,1526,27.67
0.006,0.5,946,100,0.97,99,617,154.75
0.006,0.75,106,99,0.752,314,398,26.31
0.006,0.75,107,150,0.714,314,577,26.58
0.006,0.8,112,199,0.606,67,533,86.89
0.006,0.8,113,199,0.67,320,682,26.71
0.006,0.8,205,100,0.713,344,360,39.12
0.006,0.8,205,149,0.711,348,533,38.16
0.006,0.8,205,201,0.669,358,688,35.77
0.006,0.8,308,100,0.67,449,355,27.67
0.006,0.8,301,151,0.745,353,556,49.84
0.006,0.8,306,149,0.744,447,574,27.92
0.006,0.8,306,199,0.698,351,695,50.89
0.006,0.8,309,198,0.721,446,745,28.5
0.006,0.8,308,250,0.644,349,814,51.6
0.006,0.8,394,99,0.715,362,352,57.33
0.006,0.8,398,100,0.679,483,361,28.75
0.006,0.8,400,150,0.751,357,550,59.08
0.006,0.8,406,149,0.764,484,592,29.25
0.006,0.8,395,198,0.709,352,693,59.81
0.006,0.8,409,200,0.752,484,783,29.52
0.006,0.8,404,247,0.665,354,822,60.17
0.006,0.8,499,99,0.74,366,356,65.3
0.006,0.8,502,99,0.737,529,386,26.54
0.006,0.8,506,151,0.743,358,543,67.75
0.006,0.8,502,151,0.779,529,614,26.54
0.006,0.8,507,197,0.737,354,705,68.78
0.006,0.8,488,201,0.731,524,777,26.64
0.006,0.8,511,249,0.691,352,843,69.56
0.006,0.8,602,100,0.675,376,336,70.34
0.006,0.8,597,99,0.7,556,373,26.95
0.006,0.8,607,149,0.764,359,546,74.73
0.006,0.8,597,150,0.8,554,624,27.43
0.006,0.8,603,198,0.749,356,714,75.18
0.006,0.8,611,248,0.719,354,860,76.19
0.006,0.8,703,100,0.633,372,314,77.67
0.006,0.8,700,101,0.696,581,381,27.52
0.006,0.8,702,148,0.771,364,542,79.52
0.006,0.8,711,149,0.825,579,639,28.65
0.006,0.8,698,198,0.749,356,707,81.18
0.006,0.8,698,204,0.68,569,753,30.27
0.006,0.8,700,244,0.73,355,853,81.54
0.006,0.8,806,100,0.766,606,405,27.55
0.006,0.8,810,152,0.806,605,642,28
0.006,0.8,827,202,0.785,606,837,28.67
0.006,0.8,910,101,0.792,376,374,87.84
0.006,0.8,902,102,0.691,629,390,26.99
0.006,0.8,901,151,0.861,363,598,90.5
0.006,0.8,914,150,0.794,630,630,27.34
0.006,0.8,908,201,0.817,358,760,92.03
0.006,0.8,900,198,0.81,626,841,27.61
0.006,0.8,905,249,0.794,354,918,92.83
0.006,0.9,106,100,0.748,307,332,27.99
0.006,0.9,106,150,0.704,305,472,28.46
0.006,0.9,300,100,0.763,436,349,29.86
0.006,0.9,313,106,0.837,149,344,99.84
0.006,0.9,315,149,0.876,96,495,112.61
0.006,1,109,101,0.824,319,330,25.91
0.006,1,110,125,0.704,310,356,28.33
0.006,1,110,149,0.676,310,410,28.33
0.006,1,110,175,0.648,308,464,28.81
0.006,1,110,201,0.62,306,513,29.28
0.006,1,112,199,0.628,328,521,24.54
0.006,1,111,223,0.6,306,553,29.54
0.006,1,113,250,0.574,305,598,30.3
0.006,1,115,277,0.546,303,635,31.28
0.006,1,206,100,0.816,347,321,38.56
0.006,1,204,150,0.756,349,453,37.77
0.006,1,204,198,0.687,345,551,38.72
0.006,1,305,100,0.894,350,342,51.02
0.006,1,310,151,0.8,84,411,114.89
0.006,1,310,149,0.781,173,416,93.8
0.006,1,308,150,0.767,265,432,71.67
0.006,1,310,149,0.817,351,472,51.35
0.006,1,310,150,0.753,463,471,24.55
0.006,1,290,198,0.733,64,491,117.32
0.006,1,310,200,0.728,167,523,95.23
0.006,1,295,199,0.731,252,549,73.27
0.006,1,314,200,0.752,350,591,52.03
0.006,1,308,199,0.716,458,599,25.52
0.006,1,405,99,0.832,356,318,59.78
0.006,1,394,150,0.827,344,476,61.63
0.006,1,405,200,0.763,343,590,62.89
0.006,1,518,100,0.874,360,330,68.19
0.006,1,503,149,0.846,87,418,131.76
0.006,1,502,150,0.804,163,418,113.8
0.006,1,502,150,0.811,254,446,92.23
0.006,1,509,149,0.792,442,470,47.9
0.006,1,516,150,0.769,533,483,26.66
0.006,1,507,201,0.801,77,531,134.41
0.006,1,514,199,0.801,157,550,116.12
0.006,1,504,199,0.795,247,575,94.04
0.006,1,519,201,0.796,353,609,69.93
0.006,1,508,201,0.777,439,625,48.54
0.006,1,517,201,0.778,529,652,27.69
0.006,1,523,150,0.85,356,480,69.52
0.006,1,609,102,0.774,347,300,77.72
0.006,1,603,150,0.875,349,487,76.85
0.006,1,608,200,0.816,350,616,76.94
0.006,1,708,149,0.834,95,406,143.41
0.006,1,710,149,0.821,249,433,107.32
0.006,1,704,150,0.827,443,485,60.78
0.006,1,686,199,0.828,76,535,146.55
0.006,1,700,200,0.828,137,555,133.13
0.006,1,714,199,0.818,248,577,107.79
0.006,1,709,200,0.862,353,639,82.55
0.006,1,713,200,0.813,438,633,62.51
0.006,1,717,200,0.812,586,679,27.33
0.006,1,723,100,0.935,365,343,80.51
0.006,1,726,150,0.879,150,441,131.58
0.006,1,740,150,0.82,595,514,26.51
0.006,1,805,100,0.813,347,303,89.38
0.006,1,814,149,0.878,350,479,89.14
0.006,1,817,201,0.852,345,629,90.49
0.006,1,908,100,0.766,358,287,92.03
0.006,1,917,150,0.825,351,454,94.13
0.006,1,951,200,0.848,375,626,90.05
0.006,1.2,107,99,0.805,310,263,27.54
0.006,1.2,107,150,0.787,306,390,28.49
0.006,1.2,107,199,0.738,302,489,29.45
0.006,1.2,298,101,0.799,124,233,104.06
0.006,1.2,305,100,0.743,441,256,29.24
0.006,1.2,301,149,0.829,97,353,110.8
0.006,1.2,312,150,0.776,441,396,30.04
0.006,1.2,501,100,0.749,509,260,31.25
0.006,1.2,507,100,0.744,512,260,31
0.006,1.2,511,150,0.777,514,403,30.82
0.006,1.35,107,100,0.766,304,225,28.97
0.006,1.35,107,149,0.78,303,342,29.21
0.006,1.35,305,100,0.765,427,230,32.59
0.006,1.35,306,150,0.801,429,359,32.23
0.006,1.35,502,100,0.737,512,230,30.61
0.006,1.35,510,150,0.805,511,368,31.46
0.006,1.5,107,99,0.81,305,211,28.73
0.006,1.5,106,149,0.793,300,312,29.66
0.006,1.5,301,101,0.875,119,204,105.59
0.006,1.5,302,100,0.78,440,212,29.14
0.006,1.5,301,149,0.842,99,287,110.33
0.006,1.5,303,151,0.795,438,325,29.73
0.006,1.5,503,100,0.779,515,216,29.97
0.006,1.5,496,150,0.818,510,336,30.62
0.006,1.65,107,100,0.802,300,191,29.93
0.006,1.65,107,149,0.795,300,283,29.93
0.006,1.65,299,100,0.795,435,196,29.99
0.006,1.65,284,150,0.808,424,297,30.84
0.006,1.65,508,101,0.779,520,198,29.16
0.006,1.65,510,150,0.785,518,296,29.79
0.006,1.76,305,100,0.823,132,163,102.97
0.006,1.76,304,150,0.856,100,249,110.43
0.006,1.77,107,100,0.819,301,182,29.69
0.006,1.77,107,125,0.784,308,219,28.01
0.006,1.77,107,149,0.834,310,277,27.54
0.006,1.77,307,99,0.777,435,178,30.91
0.006,1.77,302,100,0.796,442,184,28.66
0.006,1.77,306,151,0.802,442,278,29.12
0.006,1.77,499,100,0.809,516,189,29.42
0.006,1.77,504,150,0.801,514,280,30.29
0.008,0.4,107,60,0.647,295,526,31.13
0.008,0.4,107,100,0.618,292,843,31.84
0.008,0.4,108,149,0.532,277,1099,35.7
0.008,0.4,109,199,0.458,286,1311,33.81
0.008,0.5,201,100,0.595,347,664,37.77
0.008,0.5,205,148,0.616,350,1009,37.68
0.008,0.5,205,198,0.553,349,1241,37.92
0.008,0.5,304,99,0.664,349,706,51.14
0.008,0.5,281,149,0.627,337,1010,51.29
0.008,0.5,288,200,0.559,340,1243,51.42
0.008,0.5,397,98,0.676,350,700,60.48
0.008,0.5,406,148,0.685,358,1077,59.39
0.008,0.5,397,200,0.592,350,1292,60.48
0.008,0.5,491,99,0.753,345,765,69.69
0.008,0.5,490,151,0.725,344,1130,69.85
0.008,0.5,509,199,0.676,351,1414,69.65
0.008,0.5,602,149,0.707,346,1085,77.49
0.008,0.5,590,200,0.696,343,1440,77.4
0.008,0.5,699,98,0.737,346,733,83.63
0.008,0.5,690,151,0.752,351,1146,81.9
0.008,0.5,699,202,0.684,345,1421,83.86
0.008,0.6,108,59,0.738,177,362,59.61
0.008,0.6,107,59,0.684,294,361,31.36
0.008,0.6,107,100,0.716,164,593,62.46
0.008,0.6,108,100,0.69,294,616,31.63
0.008,0.6,108,149,0.619,158,771,64.15
0.008,0.6,109,149,0.619,298,840,30.94
0.008,0.8,108,60,0.758,179,283,59.14
0.008,0.8,109,61,0.722,261,288,39.79
0.008,0.8,108,100,0.743,165,460,62.48
0.008,0.8,112,101,0.703,328,480,24.54
0.008,0.8,107,147,0.663,157,607,64.13
0.008,0.8,116,150,0.649,328,671,25.55
0.008,0.8,122,200,0.582,325,817,27.74
0.008,0.8,131,245,0.564,316,965,31.98
0.008,1,107,61,0.695,81,201,82.26
0.008,1,107,59,0.734,177,216,59.35
0.008,1,110,61,0.759,315,246,27.13
0.008,1,108,101,0.774,59,364,87.76
0.008,1,107,101,0.767,163,382,62.69
0.008,1,107,100,0.786,309,416,27.78
0.008,1,106,148,0.727,46,499,90.32
0.008,1,109,148,0.706,156,517,64.89
0.008,1,104,147,0.669,301,532,28.88
0.008,1,122,177,0.624,352,620,21.28
0.008,1,191,59,0.789,340,247,37.81
0.008,1,193,102,0.733,341,399,37.9
0.008,1,192,151,0.655,356,544,34.15
0.008,1,191,200,0.609,350,677,35.42
0.008,1,292,60,0.769,176,222,91.02
0.008,1,288,61,0.759,345,241,50.22
0.008,1,303,60,0.771,450,253,26.86
0.008,1,314,100,0.829,84,376,115.33
0.008,1,292,98,0.794,344,406,50.94
0.008,1,306,99,0.816,451,440,26.96
0.008,1,297,148,0.691,347,545,50.81
0.008,1,304,148,0.75,443,612,28.65
0.008,1,305,198,0.645,440,727,29.48
0.008,1,296,204,0.624,351,693,49.73
0.008,1,299,237,0.559,340,733,52.71
0.008,1,403,61,0.779,354,245,60.07
0.008,1,387,59,0.813,442,255,37.53
0.008,1,410,99,0.837,353,421,60.95
0.008,1,404,98,0.841,448,439,37.68
0.008,1,397,151,0.739,348,582,60.95
0.008,1,402,150,0.722,447,594,37.74
0.008,1,407,201,0.677,351,720,61.16
0.008,1,404,197,0.743,446,798,38.16
0.008,1,486,59,0.766,352,233,67.62
0.008,1,504,60,0.75,451,242,45.36
0.008,1,501,100,0.779,141,357,118.91
0.008,1,495,100,0.816,342,414,70.72
0.008,1,508,99,0.81,452,427,45.43
0.008,1,506,147,0.807,118,536,124.71
0.008,1,494,148,0.793,347,598,69.45
0.008,1,509,148,0.795,451,630,45.75
0.008,1,488,197,0.741,340,749,70.65
0.008,1,500,201,0.699,448,774,45.77
0.008,1,605,59,0.75,350,224,76.74
0.008,1,608,61,0.671,455,225,51.86
0.008,1,599,68,0.943,351,315,76.1
0.008,1,609,100,0.811,350,407,77.01
0.008,1,612,99,0.85,456,440,51.89
0.008,1,617,149,0.806,353,606,76.82
0.008,1,606,151,0.822,455,655,51.73
0.008,1,593,203,0.737,341,763,78.08
0.008,1,700,58,0.771,447,238,59.58
0.008,1,702,99,0.853,346,417,83.81
0.008,1,714,100,0.882,453,452,58.98
0.008,1,685,151,0.806,345,609,83.02
0.008,1,714,149,0.886,453,679,58.98
0.008,1,682,202,0.757,335,769,85.22
0.008,1,800,60,0.708,349,215,88.63
0.008,1,812,60,0.799,457,250,63.52
0.008,1,790,105,0.777,340,404,90.23
0.008,1,801,149,0.832,352,614,87.97
0.008,1,809,148,0.895,443,674,66.7
0.008,1,800,199,0.748,348,748,88.87
0.008,1,897,57,0.779,353,222,92.68
0.008,1,899,58,0.801,454,242,68.71
0.008,1,894,98,0.806,352,389,92.77
0.008,1,904,99,0.862,447,435,70.62
0.008,1,889,155,0.753,344,582,94.42
0.008,1,906,151,0.866,445,665,71.2
