,D,L,P,G,X,DH,CHF,T
19762,0.00775,1.008,9810000.0,500.0,0.64,540000.0,1330000.0,474.06999999999994
18880,0.008,1.57,17700000.0,3989.0,0.014,508000.0,2673000.0,548.97
201,0.00384,0.799,9800000.0,7484.0,0.047,335000.0,3590000.0,518.67
18854,0.008,0.78,17700000.0,3195.0,-0.104,451000.0,3104000.0,560.25
23877,0.008,1.75,10114000.0,2551.0,0.289,81798.0,1341000.0,571.02
15521,0.0108,1.0,13730000.0,1000.0,0.182,327000.0,1420000.0,553.13
12351,0.00792,1.65,17650000.0,4021.0,0.197,185000.0,1721000.0,606.28
2742,0.0131,2.75,2746000.0,349.0,0.869,857000.0,1010000.0,303.21
23227,0.00811,3.66,13990000.0,4022.4,0.3,74000.0,876000.0,599.43
3804,0.01,2.0,13720000.0,1062.0,0.147,1082000.0,1638000.0,384.72999999999996
10462,0.00795,2.0,13720000.0,2765.0,0.115,522000.0,1779000.0,512.9399999999999
14212,0.01001,3.0,14000000.0,1828.0,0.271,139000.0,654000.0,589.24
15261,0.0082,1.65,7850000.0,1680.6,0.396,303000.0,1825000.0,506.55999999999995
19243,0.0095,1.84,13790000.0,4020.3,0.094,294806.0,2066530.0000000002,559.8199999999999
14434,0.01,4.966,7000000.0,4277.0,0.335,98000.0,1302000.0,540.17
17120,0.008,2.44,9800000.0,1590.0,0.353,765000.0,1600000.0,422.30999999999995
6500,0.00622,0.914,6895000.0,1857.7,0.351,454000.0,3113600.0,462.74
21347,0.00803,3.0,17750000.0,1998.0,0.102,1335000.0,1879000.0,362.09
15624,0.0077,2.6,14710000.0,6083.3,0.185,238000.0,1931000.0,577.17
19947,0.008,1.0,9810000.0,2029.0,0.105,634000.0,3110000.0,452.75
3351,0.00607,1.0,2059000.0,803.0,0.64,680000.0,2297000.0,328.92999999999995
4740,0.0152,2.425,4992000.0,1050.0,0.429,487765.0,1957000.0,431.12
5272,0.00998,2.5,4511000.0,1559.0,0.505,680000.0,2374000.0,378.02
20322,0.00801,1.0,17650000.0,1000.0,-0.241,1242000.0,2060000.0,383.35999999999996
5947,0.00935,2.007,7030000.0,3375.0,0.31,35000.0,1970000.0,552.71
4669,0.0151,3.178,6472000.0,3860.0,0.134,160780.0,1653000.0,523.15
16793,0.008,1.57,7850000.0,3191.0,0.199,243000.0,2170000.0,519.26
714,0.01257,0.61,6895000.0,4068.0,-0.155,562000.0,6877000.0,438.03
22629,0.00811,1.0,10060000.0,752.8,0.655,62000.0,1405000.0,574.0999999999999
17392,0.008,0.78,9800000.0,5021.0,-0.018,339000.0,4057000.0,517.8199999999999
948,0.00394,3.12,1393000.0,538.0,0.969,610000.0,426000.0,325.15999999999997
21972,0.01,2.0,14000000.0,2693.0,-0.044,1018000.0,3267000.0,402.49
20995,0.00801,3.0,13730000.0,501.0,0.643,416000.0,372000.0,535.28
23173,0.00811,3.66,6980000.0,5038.7,0.222,474000.0,2256000.0,459.18999999999994
6920,0.0102,3.658,6893000.0,1423.8,0.56,181000.0,1015800.0,522.2
20312,0.00775,1.008,17650000.0,1000.0,-0.111,1141000.0,1970000.0,407.38
22958,0.00811,3.0,6970000.0,4036.1,0.33,48000.0,1485000.0,549.63
9302,0.0108,3.0,9800000.0,2002.0,0.312,266000.0,1221000.0,532.97
1579,0.00996,0.96,726000.0,452.0,0.563,453000.0,1890000.0,332.83
5103,0.00998,1.5,5001000.0,642.0,0.702,736000.0,2014000.0,372.15999999999997
24407,0.008,1.765,303000.0,61.0,0.744,445000.0,142000.0,301.21
3396,0.01,1.0,9800000.0,1313.0,0.147,868000.0,3462000.0,398.07
2271,0.01,1.25,3413000.0,332.0,0.845,805000.0,1528000.0,329.28
8062,0.00795,2.0,5880000.0,1439.0,0.535,356000.0,1721000.0,472.5
19223,0.008,0.393,2570000.0,4962.0,-0.056,430000.0,8267000.0,400.99
5320,0.00998,3.0,4021000.0,579.0,0.84,652000.0,1006000.0,376.69
7333,0.00598,4.8,6934000.0,2218.7,0.544,-124000.0,472400.0,558.3399999999999
20828,0.00801,3.0,9810000.0,2000.0,0.345,107000.0,751000.0,564.02
1079,0.00776,3.12,2981000.0,389.0,0.962,580000.0,558000.0,374.41999999999996
12678,0.01075,4.0,17650000.0,1010.0,0.259,577000.0,534000.0,534.43
1356,0.00993,3.12,471000.0,167.0,0.967,108000.0,286000.0,397.49
22218,0.0134,3.658,17947000.0,2042.7,0.37,78000.0,687300.0,622.3299999999999
3162,0.0101,0.6,265000.0,276.0,0.475,383000.0,1640000.0,311.42999999999995
2857,0.0131,2.25,1549000.0,545.0,0.612,688000.0,1482000.0,311.84
24198,0.006,1.0,908000.0,100.0,0.766,358000.0,287000.0,365.17999999999995
15190,0.0126,3.66,6870000.0,650.0,0.879,327000.0,939000.0,490.76
23593,0.00811,5.0,12000000.0,3013.7,0.221,524000.0,960000.0,497.76
17313,0.008,1.57,9800000.0,3169.0,0.107,411000.0,2228000.0,502.43999999999994
7547,0.012,0.96,304000.0,100.0,0.9647,458252.0,795000.0,298.15
3080,0.0131,1.5,3481000.0,429.0,0.752,890000.0,2059000.0,310.2
14358,0.01001,3.0,20000000.0,6102.0,-0.142,656000.0,2916000.0,540.89
7007,0.0113,1.829,10308000.0,2028.6,0.148,313000.0,1586800.0,527.8199999999999
21200,0.00801,3.0,13730000.0,4015.0,0.159,460000.0,1700000.0,526.16
11794,0.00803,4.0,15690000.0,2019.0,0.256,395000.0,651000.0,555.04
20904,0.00782,3.0,9510000.0,4000.0,0.189,341000.0,1628000.0,514.72
24596,0.008,1.0,13337000.0,577.6,0.406,678517.0,1317200.0,471.28999999999996
4637,0.0151,3.18,6502000.0,1110.0,0.47,133443.0,1123000.0,528.3299999999999
7256,0.0141,1.524,11063000.0,2712.0,0.105,129000.0,1599400.0,569.91
15791,0.0104,3.8,17660000.0,3472.2,0.256,231000.0,1058000.0,599.25
14345,0.01001,3.0,20000000.0,1254.0,0.183,662000.0,805000.0,539.65
12174,0.00578,3.0,17650000.0,1493.0,0.301,582000.0,595000.0,533.39
8926,0.00578,2.0,9800000.0,3441.0,0.086,977000.0,2693000.0,372.17999999999995
4413,0.01001,4.966,19610000.0,5157.0,0.161,630000.0,1818000.0,542.06
20,0.004,0.792,100000.0,217.5,0.72,331000.0,536000.0,293.75
9317,0.01075,4.0,9800000.0,2030.0,0.345,62000.0,710000.0,572.06
4758,0.0152,2.424,4992000.0,4020.0,-0.023,701440.0,4115000.0,381.28999999999996
6393,0.0128,1.93,6895000.0,1898.4,0.273,302000.0,2242900.0,496.5
18890,0.008,2.44,17700000.0,3972.0,0.245,251000.0,1500000.0,596.31
11270,0.0082,5.37,14710000.0,1026.0,0.402,1091000.0,594000.0,391.65999999999997
19614,0.00775,1.008,6860000.0,2000.0,0.331,135000.0,2450000.0,531.28
20116,0.00799,1.0,13730000.0,1012.0,0.326,287000.0,1300000.0,560.8499999999999
8535,0.01075,6.0,6860000.0,499.0,0.918,584000.0,441000.0,432.52
17877,0.008,2.44,12750000.0,2597.0,0.243,47000.0,699000.0,595.5999999999999
495,0.01075,4.0,14710000.0,2030.0,0.181,464000.0,885000.0,533.3199999999999
11836,0.0082,5.34,15690000.0,1500.0,0.381,502000.0,497000.0,533.45
7304,0.00598,4.8,6937000.0,1117.0,0.743,359000.0,510700.0,484.48
15817,0.0108,3.0,19620000.0,994.4,0.191,570000.0,617000.0,554.31
24520,0.006,0.18,2899000.0,999.4,-0.001,891600.0,7411600.0,298.21999999999997
13872,0.01,2.0,9000000.0,788.0,0.688,104000.0,1039000.0,557.78
2181,0.01,1.5,2648000.0,1660.0,0.389,380000.0,3027000.0,414.46
10393,0.00782,0.25,13720000.0,1504.0,-0.012,221000.0,2538000.0,573.06
16689,0.008,0.78,7850000.0,2206.0,0.071,587000.0,3921000.0,443.16999999999996
19894,0.00801,1.0,9810000.0,2000.0,-0.003,957000.0,3780000.0,377.04999999999995
1346,0.00993,3.12,1942000.0,158.0,0.934,442000.0,278000.0,382.44
24090,0.006,0.8,205000.0,100.0,0.713,344000.0,360000.0,312.27
7522,0.007,0.56,2412000.0,3259.0,0.2,151000.0,5283000.0,461.83
17309,0.008,1.57,9800000.0,3185.0,0.066,549000.0,2572000.0,471.95
19921,0.00809,1.0,9810000.0,1964.0,0.192,316000.0,2260000.0,522.74
21873,0.00778,6.0,17460000.0,3892.0,0.329,1120000.0,1730000.0,410.48
8368,0.00585,5.0,6860000.0,1499.0,0.661,222000.0,536000.0,513.25
14321,0.01001,3.0,18000000.0,2605.0,0.315,182000.0,929000.0,609.0899999999999
18600,0.016,6.0,14700000.0,1001.0,0.349,362000.0,483000.0,553.8
12236,0.00585,4.0,17650000.0,3328.0,0.358,372000.0,816000.0,574.8199999999999
13133,0.0151,6.0,19610000.0,775.0,0.194,673000.0,398000.0,533.14
16908,0.00607,0.79,9800000.0,2209.0,0.172,373000.0,2537000.0,510.61
8545,0.01075,6.0,6860000.0,1010.0,0.676,407000.0,646000.0,472.91999999999996
9761,0.00803,6.0,11760000.0,999.0,0.439,244000.0,258000.0,553.8199999999999
2073,0.01,1.75,2040000.0,147.0,0.907,733000.0,513000.0,315.72999999999996
9758,0.00803,6.0,11760000.0,1004.0,0.434,386000.0,302000.0,525.21
12591,0.0108,2.0,17650000.0,546.0,0.458,255000.0,472000.0,595.29
9404,0.00581,1.0,11760000.0,1499.0,0.155,1067000.0,2708000.0,369.99
15744,0.0074,3.8,17660000.0,4000.0,0.26,394000.0,1174000.0,570.81
21629,0.00771,6.0,10000000.0,1979.0,0.387,1028000.0,970000.0,362.03
14079,0.01001,3.0,7000000.0,4089.0,0.275,102000.0,1758000.0,539.37
19926,0.00799,1.0,9810000.0,2002.0,0.063,791000.0,3470000.0,416.31999999999994
12832,0.00578,2.0,19610000.0,5082.0,0.124,463000.0,2021000.0,574.88
1309,0.00993,3.12,647000.0,282.0,0.958,215000.0,494000.0,384.69
6197,0.01262,2.743,6757000.0,1993.3,0.382,86000.0,1513600.0,540.03
17582,0.00607,0.79,12750000.0,4053.0,0.064,227000.0,2372000.0,564.74
5939,0.00935,2.007,7030000.0,1174.0,0.63,384000.0,1820000.0,479.99
12742,0.0151,6.0,17650000.0,773.0,0.211,954000.0,559000.0,451.15
20113,0.00799,1.0,13730000.0,1012.0,0.267,499000.0,1600000.0,517.93
15095,0.00951,1.73,6870000.0,4222.2,0.067,416000.0,2990000.0,471.01
19399,0.0123,0.616,101000.0,300.0,0.195,84000.0,796500.0,353.05999999999995
9889,0.0108,3.0,11760000.0,498.0,0.689,24000.0,382000.0,592.63
23134,0.00811,3.66,2990000.0,3003.4,0.375,444000.0,1862000.0,406.73
20267,0.00775,1.008,17650000.0,500.0,0.13,962000.0,1020000.0,449.30999999999995
18869,0.008,2.44,17700000.0,3191.0,0.202,396000.0,1485000.0,570.75
22741,0.00811,2.0,5000000.0,752.7,0.874,460000.0,1446000.0,436.99
9028,0.00585,4.0,9800000.0,4972.0,0.277,462000.0,1477000.0,491.30999999999995
21096,0.00796,3.0,13730000.0,2000.0,0.077,1313000.0,1826000.0,329.46
4719,0.0151,2.365,6492000.0,2190.0,0.17,303599.0,1957000.0,492.37
15248,0.0126,5.56,6870000.0,691.7,0.826,327000.0,619000.0,490.76
12753,0.0151,6.0,17650000.0,1420.0,0.174,679000.0,741000.0,512.81
11417,0.01075,5.0,14710000.0,2020.0,0.267,248000.0,573000.0,575.37
7003,0.0113,1.829,10356000.0,2051.6,0.135,422000.0,1892800.0,505.21
17188,0.008,2.44,9800000.0,2190.0,0.249,549000.0,1573000.0,471.95
16673,0.008,2.54,7850000.0,1612.0,0.459,135000.0,1019000.0,541.29
3189,0.0101,1.15,265000.0,251.0,0.649,406000.0,994000.0,305.92999999999995
4246,0.01001,3.0,17650000.0,597.0,0.586,158000.0,314000.0,610.22
10536,0.00803,4.0,13720000.0,1509.0,0.224,1056000.0,980000.0,390.90999999999997
13774,0.01,2.0,16000000.0,1283.0,0.123,760000.0,1404000.0,480.2
7886,0.00617,0.914,6895000.0,4135.8,0.144,263000.0,3340400.0,504.90999999999997
9175,0.00795,2.0,9800000.0,2804.0,0.081,893000.0,2767000.0,392.15
22886,0.00811,2.0,19990000.0,250.8,0.785,686000.0,287000.0,534.55
9100,0.0078,1.65,9800000.0,4576.0,0.095,286000.0,2209000.0,528.87
7516,0.007,0.56,10183000.0,3488.0,0.112,58000.0,2205000.0,575.74
13632,0.01,2.0,12000000.0,517.0,0.64,740000.0,972000.0,449.17999999999995
8611,0.00581,1.0,7840000.0,5051.0,0.09,276000.0,2990000.0,512.21
3539,0.01,1.0,11760000.0,446.0,0.527,1088000.0,1898000.0,364.96999999999997
4957,0.0112,1.83,10446000.0,7946.0,0.142,40000.0,2713000.0,580.8
23646,0.00811,5.0,18000000.0,3993.3,0.442,98000.0,713000.0,620.3
2874,0.0131,2.25,2187000.0,289.0,0.849,799000.0,1000000.0,303.81
5379,0.00998,3.5,5982000.0,1330.0,0.553,701000.0,1488000.0,394.09999999999997
19342,0.0095,1.84,15169000.0,325.4,0.618,746459.0,574210.0,475.92999999999995
21926,0.01,1.0,14000000.0,1222.0,0.033,696000.0,2233000.0,477.06999999999994
6816,0.0093,1.829,112000.0,92.2,0.989,157000.0,278000.0,338.58
3816,0.01,2.0,13720000.0,1514.0,0.043,1075000.0,2113000.0,386.39
22429,0.008,1.4,997000.0,999.0,0.572,77000.0,1706000.0,435.28
18986,0.008,0.241,200000.0,7023.0,-0.072,315000.0,9010000.0,318.40999999999997
6078,0.00922,3.658,6964000.0,2766.2,0.36,298000.0,1454000.0,498.14
741,0.0152,2.456,4982000.0,1160.0,0.622,-616963.0,724000.0,536.8599999999999
2145,0.01,1.5,3187000.0,657.0,0.698,602000.0,2026000.0,373.35999999999996
24019,0.006,0.3,101300.0,22.4,0.8267,380266.0,252000.0,282.34999999999997
2139,0.01,1.75,3020000.0,1839.0,0.385,393000.0,2855000.0,419.27
4258,0.01001,3.0,17650000.0,2041.0,0.287,137000.0,650000.0,613.14
15952,0.015,4.991,6950000.0,205.0,0.98,80163.0,240000.0,543.18
11574,0.00578,3.0,15690000.0,1493.0,0.265,785000.0,743000.0,471.80999999999995
16762,0.008,0.78,7850000.0,3195.0,-0.019,591000.0,4636000.0,442.25
16060,0.008,1.57,2940000.0,1007.0,0.64,725000.0,2410000.0,339.0
20233,0.00785,1.0,13730000.0,1983.0,0.138,238000.0,1530000.0,570.03
21937,0.01,1.0,14000000.0,1887.0,-0.071,780000.0,3322000.0,458.01
12657,0.0108,3.0,17650000.0,1520.0,0.074,768000.0,1126000.0,493.31999999999994
5290,0.00998,2.5,6963000.0,809.0,0.731,743000.0,1490000.0,396.5
1981,0.01,2.25,2363000.0,1472.0,0.467,361000.0,2013000.0,412.36
6261,0.01,0.35,1330000.0,1909.9,-0.0799,649755.0,6720000.0,313.34999999999997
20908,0.00796,3.0,9810000.0,4000.0,0.031,1146000.0,3052000.0,331.80999999999995
21478,0.00778,6.0,7260000.0,1047.0,0.787,574000.0,590000.0,439.52
5438,0.00393,1.5,5100000.0,1823.5,0.589,850000.0,2165000.0,346.41999999999996
8145,0.0108,2.0,5880000.0,1095.0,0.579,529000.0,2128000.0,433.04999999999995
8538,0.01075,6.0,6860000.0,499.0,0.939,313000.0,388000.0,493.71
17023,0.008,1.57,9800000.0,1007.0,0.49,457000.0,1421000.0,492.40999999999997
2636,0.0129,0.96,1893000.0,1136.0,0.396,279000.0,3937000.0,419.38
15715,0.0051,2.6,17660000.0,2025.0,0.361,381000.0,686000.0,573.23
17789,0.008,1.57,12750000.0,2201.0,0.043,846000.0,2501000.0,431.5
22934,0.00811,3.0,5010000.0,1505.2,0.597,48000.0,1046000.0,527.56
16267,0.008,1.57,4900000.0,3978.0,0.235,189000.0,2926000.0,496.40999999999997
1810,0.00999,0.6,2040000.0,1096.0,0.297,513000.0,4896000.0,368.27
6445,0.0128,1.93,10343000.0,2644.2,0.151,159000.0,1545800.0,558.67
14658,0.01,4.966,20000000.0,1094.0,0.473,234000.0,278000.0,616.22
16676,0.008,6.05,7850000.0,1603.0,0.486,768000.0,774000.0,400.91999999999996
7555,0.012,0.96,298000.0,200.0,0.7719,300669.0,1232000.0,335.15
5678,0.0128,1.93,7030000.0,1911.0,0.237,400000.0,2396000.0,476.42999999999995
20246,0.00801,1.0,13730000.0,4000.0,-0.163,885000.0,5600000.0,431.30999999999995
18631,0.00607,0.79,17700000.0,1604.0,0.11,287000.0,1192000.0,590.3
18266,0.008,3.49,14710000.0,999.0,0.45,464000.0,518000.0,533.3199999999999
2593,0.0129,0.96,1500000.0,599.0,0.537,402000.0,2909000.0,378.45
539,0.0074,3.8,17650000.0,2700.0,0.297,285000.0,709000.0,590.26
19743,0.008,0.99,6860000.0,3994.0,0.017,558000.0,4690000.0,438.53
20582,0.00801,3.0,6860000.0,2000.0,0.399,222000.0,1101000.0,513.25
13466,0.01,2.0,7000000.0,4727.0,0.05,484000.0,3309000.0,457.15
11573,0.00578,3.0,15690000.0,1493.0,0.243,874000.0,790000.0,451.46999999999997
20887,0.00785,3.0,9610000.0,1993.0,0.357,531000.0,1323000.0,474.15
413,0.0077,2.6,14710000.0,2500.0,0.131,682000.0,1500000.0,486.38
15345,0.0108,1.0,9810000.0,1994.4,-0.019,719000.0,3721000.0,433.13
24299,0.008,1.0,296000.0,204.0,0.624,351000.0,693000.0,322.88
3632,0.01001,3.0,11760000.0,1607.0,0.264,524000.0,1119000.0,495.64
5367,0.00998,3.5,4021000.0,325.0,0.924,700000.0,528000.0,365.27
6367,0.01,0.35,2180000.0,3272.2,-0.1816,832717.0,11520000.0,295.54999999999995
6018,0.01146,1.727,7030000.0,4050.0,0.12,180000.0,2420000.0,523.87
10478,0.00805,1.0,13720000.0,2014.0,0.094,318000.0,1721000.0,554.81
22692,0.00811,2.0,1000000.0,1255.5,0.426,41000.0,1145000.0,443.67999999999995
1882,0.01,2.5,3119000.0,875.0,0.65,572000.0,1522000.0,379.13
8814,0.00795,2.0,7840000.0,2004.0,0.36,457000.0,1942000.0,472.64
19640,0.008,0.99,6860000.0,2014.0,0.169,756000.0,4090000.0,392.17999999999995
5582,0.00601,1.0,7100000.0,2963.8,0.071,885000.0,4417000.0,364.41999999999996
2630,0.0129,0.96,2766000.0,1042.0,0.415,383000.0,3980000.0,416.33
18815,0.008,3.49,17660000.0,2004.0,0.327,255000.0,596000.0,595.3599999999999
13592,0.01,2.0,12000000.0,406.0,0.687,1050000.0,949000.0,376.33
1582,0.00996,0.96,275000.0,580.0,0.447,265000.0,1860000.0,340.9
8765,0.00792,0.5,7840000.0,2019.0,-0.127,1053000.0,6908000.0,332.88
10586,0.0082,5.37,13720000.0,1026.0,0.435,98000.0,225000.0,593.99
24382,0.008,1.6,107000.0,60.0,0.807,181000.0,150000.0,331.53999999999996
13617,0.01,2.0,12000000.0,1930.0,0.075,935000.0,2473000.0,403.64
23888,0.0044,0.11,1145000.0,3970.0,-0.1961,697867.0,12090000.0,295.2
732,0.00795,0.597,6895000.0,2006.9,0.105,502000.0,4416400.0,451.81999999999994
347,0.00384,0.799,14710000.0,4006.0,0.111,309000.0,2080000.0,564.0899999999999
13018,0.0082,5.34,19610000.0,1010.0,0.472,457000.0,296000.0,576.0
22824,0.00811,2.0,14010000.0,3021.3,0.229,74000.0,973000.0,599.55
20510,0.00801,3.0,6860000.0,1000.0,0.69,255000.0,865000.0,506.24
3220,0.01,2.0,4021000.0,474.0,0.689,912000.0,1243000.0,314.57
3212,0.01,2.0,3040000.0,438.0,0.775,864000.0,1238000.0,307.78
8806,0.00795,2.0,7840000.0,1439.0,0.505,271000.0,1442000.0,513.27
12728,0.01075,6.0,17650000.0,2783.0,0.287,372000.0,765000.0,574.8199999999999
9336,0.01075,6.0,9800000.0,1010.0,0.579,165000.0,423000.0,553.01
21786,0.00778,6.0,14020000.0,3996.0,0.159,1013000.0,1520000.0,403.86
23543,0.00811,5.0,7010000.0,1011.1,0.765,54000.0,494000.0,548.87
3862,0.01,2.0,13720000.0,3215.0,0.203,76000.0,1196000.0,597.41
6414,0.0128,1.93,6895000.0,2698.4,0.047,603000.0,2993700.0,428.52
5714,0.0128,1.93,5270000.0,2657.0,0.294,68000.0,2401000.0,526.75
18996,0.008,0.243,480000.0,4011.0,-0.036,331000.0,8439000.0,345.30999999999995
23426,0.00811,4.0,14010000.0,4993.6,0.33,74000.0,1076000.0,599.55
2718,0.0131,2.75,2462000.0,1008.0,0.517,733000.0,2017000.0,326.41999999999996
2506,0.0129,0.96,1187000.0,207.0,0.727,588000.0,1409000.0,322.62
15976,0.015,5.067,4060000.0,1366.0,0.52,220384.0,1121000.0,477.18999999999994
12286,0.00585,5.0,17650000.0,5003.0,0.259,768000.0,1418000.0,493.31999999999994
19345,0.0095,1.84,15169000.0,4050.0,0.04,490938.0,2782710.0,531.48
2486,0.0129,0.96,2550000.0,204.0,0.767,758000.0,1483000.0,322.5
23105,0.00811,3.66,2010000.0,751.4,0.758,48000.0,616000.0,475.18999999999994
23690,0.00798,6.0,2990000.0,4003.9,0.327,447000.0,1378000.0,406.03
4620,0.0151,3.164,5021000.0,3040.0,0.307,8116.0,1812000.0,538.3399999999999
18463,0.008,1.6,14700000.0,3224.0,0.141,196000.0,1414000.0,584.46
23330,0.00811,4.0,2990000.0,3002.9,0.379,442000.0,1710000.0,407.2
406,0.0077,2.6,14710000.0,1748.0,0.175,980000.0,1442000.0,417.91999999999996
11154,0.00787,3.0,14710000.0,1000.0,0.326,1010000.0,874000.0,410.84999999999997
13086,0.01075,5.0,19610000.0,1010.0,0.252,673000.0,450000.0,533.14
9872,0.0108,1.0,11760000.0,2008.0,0.087,255000.0,1944000.0,551.69
17292,0.008,0.78,9800000.0,3195.0,0.059,281000.0,2972000.0,529.9
12928,0.00585,4.0,19610000.0,5013.0,0.406,207000.0,885000.0,616.93
1256,0.00776,2.08,1500000.0,370.0,0.915,412000.0,756000.0,376.08
15838,0.0104,3.8,19620000.0,1500.0,0.284,495000.0,697000.0,568.95
22996,0.00811,3.0,12020000.0,1006.9,0.488,68000.0,439000.0,587.39
6521,0.00622,0.914,10343000.0,2684.9,0.146,540000.0,3312300.0,479.15999999999997
7215,0.0141,1.524,11029000.0,1008.9,0.3,301000.0,1580500.0,536.51
6392,0.0128,1.93,6895000.0,1912.0,0.297,184000.0,2022100.0,521.5899999999999
13822,0.01,2.0,18000000.0,2335.0,-0.149,1072000.0,2791000.0,427.12
23183,0.00811,3.66,9990000.0,4013.7,0.33,58000.0,1093000.0,574.25
15583,0.0077,2.6,14710000.0,1519.4,0.224,1088000.0,1489000.0,392.38
170,0.00802,1.57,7840000.0,2728.0,0.28,145000.0,1920000.0,539.2
16497,0.00607,0.79,7850000.0,2699.0,0.157,375000.0,3114000.0,490.93999999999994
404,0.0077,2.6,14710000.0,1522.0,0.224,1103000.0,1488000.0,388.80999999999995
411,0.0077,2.6,14710000.0,2458.0,0.086,923000.0,1884000.0,431.28
24572,0.01582,2.4384,511000.0,2860.0,0.1347,326433.0,2749000.0,349.25
21101,0.00796,3.0,13730000.0,2000.0,0.154,881000.0,1400000.0,432.24
18803,0.008,5.03,17700000.0,2201.0,0.302,508000.0,661000.0,548.97
7906,0.00581,1.0,5880000.0,3353.0,0.094,786000.0,4555000.0,372.58
4894,0.00622,0.91,10343000.0,5383.0,0.109,182000.0,2965000.0,554.29
7627,0.012,1.44,294000.0,500.0,0.5884,84273.0,1415000.0,386.15
6384,0.0128,1.93,6895000.0,935.6,0.564,384000.0,1902200.0,478.45
22217,0.0134,3.658,17933000.0,2048.0,0.369,75000.0,684200.0,622.5899999999999
11960,0.01075,4.0,15690000.0,1010.0,0.372,287000.0,441000.0,575.47
7263,0.0141,1.524,12407000.0,538.3,0.516,99000.0,870700.0,584.96
10243,0.00578,3.0,13720000.0,3335.0,0.198,527000.0,1192000.0,511.87
9608,0.00782,1.65,11760000.0,2898.0,0.147,291000.0,1604000.0,544.5899999999999
17416,0.011,6.0,9800000.0,980.0,0.546,726000.0,649000.0,431.40999999999997
14652,0.01,4.966,20000000.0,600.0,0.593,203000.0,163000.0,620.39
13349,0.01,1.0,14000000.0,1183.0,0.053,712000.0,2274000.0,473.46999999999997
1957,0.01,2.25,765000.0,574.0,0.593,401000.0,1035000.0,347.46999999999997
13006,0.0082,5.34,19610000.0,1010.0,0.297,1640000.0,701000.0,308.82
11474,0.0151,6.0,14710000.0,1015.0,0.359,464000.0,545000.0,533.3199999999999
2440,0.01,1.0,2952000.0,719.0,0.618,549000.0,2995000.0,381.17999999999995
5786,0.00558,0.432,7050000.0,1012.0,0.63,179000.0,3680000.0,524.29
1350,0.00993,3.12,1147000.0,164.0,0.932,297000.0,281000.0,390.28
23035,0.00811,3.0,14010000.0,2501.9,0.176,548000.0,1243000.0,509.78999999999996
5374,0.00998,3.5,5001000.0,639.0,0.836,789000.0,984000.0,359.53999999999996
15107,0.0126,1.83,6870000.0,1980.6,0.293,161000.0,2046000.0,526.0799999999999
8983,0.00578,3.0,9800000.0,3314.0,0.318,266000.0,1097000.0,532.97
1287,0.00776,1.04,3315000.0,325.0,0.855,673000.0,1324000.0,358.96
4548,0.0151,4.018,6453000.0,2190.0,0.309,207145.0,1393000.0,512.91
1312,0.00993,3.12,471000.0,296.0,0.857,302000.0,498000.0,351.5
2102,0.01,1.75,2344000.0,532.0,0.749,602000.0,1518000.0,354.89
2362,0.01,1.0,3501000.0,159.0,0.902,920000.0,999000.0,303.38
3737,0.01,1.0,13720000.0,598.0,0.198,1159000.0,2041000.0,366.34
1942,0.01,2.25,2785000.0,406.0,0.848,707000.0,1015000.0,339.99
20301,0.008,1.0,17650000.0,500.0,0.173,1050000.0,1180000.0,428.81999999999994
22950,0.00811,3.0,7010000.0,510.4,0.999,102000.0,554000.0,539.48
2635,0.0129,0.96,2010000.0,1113.0,0.405,293000.0,3952000.0,419.31999999999994
15179,0.00921,3.66,6870000.0,4055.6,0.295,177000.0,1583000.0,522.78
24325,0.008,1.0,606000.0,151.0,0.822,455000.0,655000.0,324.88
2729,0.0131,2.75,1245000.0,776.0,0.488,624000.0,1464000.0,316.29999999999995
15098,0.0126,1.83,6870000.0,622.2,0.742,144000.0,1372000.0,529.56
15384,0.00805,2.0,9810000.0,1455.6,0.415,265000.0,1200000.0,533.26
11137,0.00782,0.25,14710000.0,1990.0,-0.181,459000.0,4281000.0,534.3599999999999
19270,0.0095,1.84,13790000.0,3978.5,-0.005,690474.0,3539910.0,476.48
14024,0.01001,3.0,3000000.0,638.0,0.865,88000.0,874000.0,488.04999999999995
6064,0.01262,3.658,6854000.0,1383.1,0.517,186000.0,1151100.0,520.74
9542,0.00585,6.0,11760000.0,1499.0,0.371,351000.0,290000.0,532.45
