D,L,P,G,Xchf,DHin,CHF,Tin
0.008,1.57,9800.0,4032.0,0.134,159.0,1733.0,281.01
0.008,1.57,9800.0,4010.0,0.154,112.0,1616.0,289.86
0.008,1.57,9800.0,4004.0,0.179,57.0,1498.0,299.79
0.008,1.57,9800.0,3967.0,0.04,576.0,3164.0,192.71
0.008,1.57,9800.0,4043.0,0.042,549.0,3073.0,198.8
0.008,1.57,9800.0,3983.0,0.055,503.0,2911.0,209.09
0.008,1.57,9800.0,3994.0,0.07,457.0,2792.0,219.26
0.008,1.57,9800.0,3983.0,0.075,411.0,2582.0,229.29
0.008,1.57,9800.0,3994.0,0.09,310.0,2188.0,250.75
0.008,1.57,9800.0,3983.0,0.103,266.0,2049.0,259.82
0.008,1.57,9800.0,3983.0,0.084,349.0,2340.0,242.56
0.008,1.57,9800.0,4011.0,0.117,216.0,1905.0,269.88
0.008,1.57,9800.0,3994.0,0.134,165.0,1748.0,279.86
0.008,1.57,9800.0,3989.0,0.155,112.0,1619.0,289.86
0.008,1.57,9800.0,4000.0,0.176,57.0,1480.0,299.79
0.008,2.54,9800.0,3983.0,0.165,266.0,1527.0,259.82
0.008,2.54,9800.0,4022.0,0.18,216.0,1446.0,269.88
0.008,2.54,9800.0,4016.0,0.21,165.0,1409.0,279.86
0.008,2.54,9800.0,4016.0,0.222,106.0,1273.0,290.97
0.008,2.54,9800.0,4016.0,0.247,57.0,1219.0,299.79
0.008,2.44,9800.0,3967.0,0.154,256.0,1501.0,261.85
0.008,2.44,9800.0,4005.0,0.177,206.0,1451.0,271.87
0.008,2.44,9800.0,3983.0,0.208,154.0,1410.0,281.97
0.008,2.44,9800.0,3967.0,0.227,112.0,1347.0,289.86
0.008,2.44,9800.0,3950.0,0.266,40.0,1269.0,302.76
0.008,2.23,9800.0,4071.0,0.064,616.0,2534.0,183.62
0.008,2.23,9800.0,4071.0,0.071,567.0,2389.0,194.74
0.008,2.23,9800.0,4071.0,0.079,526.0,2283.0,203.96
0.008,2.23,9800.0,4088.0,0.084,503.0,2236.0,209.09
0.008,2.23,9800.0,4099.0,0.094,462.0,2139.0,218.16
0.008,2.23,9800.0,4099.0,0.102,411.0,1995.0,229.29
0.008,2.23,9800.0,4060.0,0.105,363.0,1821.0,239.59
0.008,2.23,9800.0,4060.0,0.117,315.0,1707.0,249.71
0.008,2.23,9800.0,4055.0,0.13,266.0,1591.0,259.82
0.008,2.23,9800.0,4049.0,0.153,216.0,1519.0,269.88
0.008,2.23,9800.0,4049.0,0.178,165.0,1456.0,279.86
0.008,2.23,9800.0,4066.0,0.208,112.0,1409.0,289.86
0.008,2.23,9800.0,4066.0,0.251,40.0,1353.0,302.76
0.008,0.69,9800.0,5001.0,-0.052,415.0,4968.0,228.42
0.008,0.69,9800.0,5001.0,-0.048,392.0,4725.0,233.39
0.008,0.69,9800.0,5046.0,-0.046,363.0,4390.0,239.59
0.008,0.69,9800.0,5029.0,-0.029,325.0,4153.0,247.62
0.008,0.69,9800.0,5046.0,-0.022,301.0,3945.0,252.62
0.008,0.69,9800.0,5018.0,-0.002,271.0,3893.0,258.8
0.008,0.69,9800.0,4957.0,0.018,241.0,3800.0,264.89
0.008,0.69,9800.0,4996.0,0.027,206.0,3505.0,271.87
0.008,0.69,9800.0,4990.0,0.042,175.0,3332.0,277.93
0.008,0.78,9800.0,5021.0,-0.018,339.0,4057.0,244.67
0.008,0.78,9800.0,4972.0,-0.003,296.0,3720.0,253.65
0.008,0.78,9800.0,4988.0,0.013,241.0,3318.0,264.89
0.008,0.78,9800.0,4988.0,0.035,185.0,2986.0,275.98
0.008,1.57,9800.0,5006.0,0.041,453.0,3225.0,220.14
0.008,1.57,9800.0,5034.0,0.048,406.0,3010.0,230.37
0.008,1.57,9800.0,4995.0,0.058,354.0,2744.0,241.5
0.008,1.57,9800.0,4962.0,0.058,310.0,2453.0,250.75
0.008,1.57,9800.0,4979.0,0.072,261.0,2266.0,260.84
0.008,1.57,9800.0,4979.0,0.086,216.0,2102.0,269.88
0.008,1.57,9800.0,4979.0,0.102,165.0,1915.0,279.86
0.008,1.57,9800.0,4979.0,0.121,117.0,1765.0,288.94
0.008,1.57,9800.0,4979.0,0.147,57.0,1601.0,299.79
0.008,1.6,9800.0,4990.0,0.078,211.0,1979.0,270.88
0.008,1.6,9800.0,4995.0,0.095,165.0,1830.0,279.86
0.008,1.6,9800.0,5034.0,0.114,112.0,1666.0,289.86
0.008,1.6,9800.0,4990.0,0.145,57.0,1561.0,299.79
0.011,6.0,9800.0,1018.0,0.544,1024.0,811.0,87.8
0.011,6.0,9800.0,1009.0,0.534,982.0,778.0,97.83
0.011,6.0,9800.0,1009.0,0.527,940.0,755.0,107.84
0.011,6.0,9800.0,988.0,0.541,897.0,729.0,118.06
0.011,6.0,9800.0,1024.0,0.514,855.0,718.0,128.0
0.011,6.0,9800.0,1009.0,0.529,812.0,697.0,138.13
0.011,6.0,9800.0,1003.0,0.517,769.0,666.0,148.22
0.011,6.0,9800.0,980.0,0.546,726.0,649.0,158.26
0.011,6.0,9800.0,977.0,0.547,682.0,628.0,168.46
0.011,6.0,9800.0,974.0,0.544,638.0,605.0,178.58
0.011,6.0,9800.0,994.0,0.519,549.0,562.0,198.8
0.011,6.0,9800.0,959.0,0.545,503.0,538.0,209.09
0.011,6.0,9800.0,997.0,0.519,457.0,523.0,219.26
0.011,6.0,9800.0,948.0,0.55,411.0,495.0,229.29
0.011,6.0,9800.0,968.0,0.518,363.0,466.0,239.59
0.011,6.0,9800.0,980.0,0.509,315.0,445.0,249.71
0.011,6.0,9800.0,974.0,0.561,315.0,473.0,249.71
0.011,6.0,9800.0,988.0,0.548,315.0,472.0,249.71
0.011,6.0,9800.0,1000.0,0.488,315.0,442.0,249.71
0.011,6.0,9800.0,988.0,0.493,315.0,439.0,249.71
0.011,6.0,9800.0,994.0,0.481,266.0,413.0,259.82
0.011,6.0,9800.0,1000.0,0.487,266.0,418.0,259.82
0.011,6.0,9800.0,983.0,0.482,216.0,386.0,269.88
0.011,6.0,9800.0,997.0,0.478,216.0,389.0,269.88
0.011,6.0,9800.0,977.0,0.492,165.0,366.0,279.86
0.011,6.0,9800.0,991.0,0.494,165.0,373.0,279.86
0.011,6.0,9800.0,977.0,0.485,112.0,338.0,289.86
0.011,6.0,9800.0,971.0,0.487,112.0,338.0,289.86
0.011,6.0,9800.0,971.0,0.49,57.0,315.0,299.79
0.011,6.0,9800.0,980.0,0.494,57.0,320.0,299.79
0.011,6.0,9800.0,1579.0,0.358,549.0,738.0,198.8
0.011,6.0,9800.0,1585.0,0.355,503.0,706.0,209.09
0.011,6.0,9800.0,1573.0,0.365,457.0,677.0,219.26
0.011,6.0,9800.0,1565.0,0.37,411.0,646.0,229.29
0.011,6.0,9800.0,1550.0,0.374,363.0,610.0,239.59
0.011,6.0,9800.0,1603.0,0.359,315.0,581.0,249.71
0.011,6.0,9800.0,1603.0,0.368,315.0,590.0,249.71
0.011,6.0,9800.0,1585.0,0.368,266.0,549.0,259.82
0.011,6.0,9800.0,1576.0,0.376,266.0,553.0,259.82
0.011,6.0,9800.0,1582.0,0.367,216.0,510.0,269.88
0.011,6.0,9800.0,1585.0,0.384,216.0,526.0,269.88
0.011,6.0,9800.0,1594.0,0.379,216.0,526.0,269.88
0.011,6.0,9800.0,1585.0,0.369,165.0,476.0,279.86
0.011,6.0,9800.0,1603.0,0.364,165.0,476.0,279.86
0.011,6.0,9800.0,1591.0,0.367,112.0,437.0,289.86
0.011,6.0,9800.0,1582.0,0.374,57.0,401.0,299.79
0.011,6.0,9800.0,2149.0,0.311,499.0,895.0,209.98
0.011,6.0,9800.0,2141.0,0.325,457.0,869.0,219.26
0.011,6.0,9800.0,2132.0,0.328,411.0,825.0,229.29
0.011,6.0,9800.0,2123.0,0.33,363.0,779.0,239.59
0.011,6.0,9800.0,2149.0,0.325,315.0,736.0,249.71
0.011,6.0,9800.0,2296.0,0.341,315.0,808.0,249.71
0.011,6.0,9800.0,2149.0,0.326,266.0,689.0,259.82
0.011,6.0,9800.0,2287.0,0.345,266.0,760.0,259.82
0.011,6.0,9800.0,2138.0,0.335,216.0,649.0,269.88
0.011,6.0,9800.0,2296.0,0.348,216.0,715.0,269.88
0.011,6.0,9800.0,2126.0,0.341,165.0,602.0,279.86
0.011,6.0,9800.0,2117.0,0.344,112.0,552.0,289.86
0.011,6.0,9800.0,2111.0,0.344,57.0,496.0,299.79
0.011,6.0,9800.0,2705.0,0.317,266.0,852.0,259.82
0.011,6.0,9800.0,2711.0,0.33,216.0,813.0,269.88
0.011,6.0,9800.0,2702.0,0.336,165.0,757.0,279.86
0.011,6.0,9800.0,2720.0,0.348,112.0,716.0,289.86
0.011,6.0,9800.0,2720.0,0.35,57.0,649.0,299.79
0.011,6.0,9800.0,3138.0,0.332,216.0,946.0,269.88
0.011,6.0,9800.0,3117.0,0.327,165.0,857.0,279.86
0.011,6.0,9800.0,3100.0,0.334,112.0,789.0,289.86
0.011,6.0,9800.0,3100.0,0.351,57.0,741.0,299.79
0.011,6.0,9800.0,3740.0,0.33,112.0,943.0,289.86
0.011,6.0,9800.0,3711.0,0.347,57.0,879.0,299.79
0.016,6.0,9800.0,999.0,0.471,170.0,531.0,278.89
0.016,6.0,9800.0,999.0,0.481,112.0,500.0,289.86
0.016,6.0,9800.0,999.0,0.483,57.0,465.0,299.79
0.00384,0.8,12750.0,4008.0,0.025,578.0,2917.0,219.31
0.00384,0.8,12750.0,4008.0,0.043,531.0,2792.0,229.6
0.00384,0.8,12750.0,4008.0,0.068,484.0,2709.0,239.74
0.00384,0.8,12750.0,4008.0,0.077,436.0,2533.0,249.92
0.00384,0.8,12750.0,4008.0,0.096,387.0,2408.0,260.1
0.00384,0.8,12750.0,3960.0,0.114,337.0,2242.0,270.26
0.00384,0.8,12750.0,3960.0,0.132,285.0,2097.0,280.53
0.00384,0.8,12750.0,3960.0,0.151,232.0,1951.0,290.66
0.00384,0.8,12750.0,4008.0,0.185,160.0,1816.0,303.77
0.00384,0.8,12750.0,4008.0,0.194,120.0,1671.0,310.68
0.00384,0.8,12750.0,4008.0,0.212,66.0,1505.0,319.5
0.00384,1.55,12750.0,3960.0,0.226,290.0,1360.0,279.56
0.00384,1.55,12750.0,3960.0,0.238,275.0,1355.0,282.47
0.00384,1.55,12750.0,3984.0,0.224,275.0,1322.0,282.47
0.00384,1.55,12750.0,4008.0,0.233,221.0,1226.0,292.71
0.00384,1.55,12750.0,4008.0,0.25,210.0,1248.0,294.75
0.00384,1.55,12750.0,4008.0,0.248,171.0,1146.0,301.82
0.00384,1.55,12750.0,3984.0,0.251,160.0,1119.0,303.77
0.00384,1.55,12750.0,3984.0,0.268,120.0,1065.0,310.68
0.00384,1.55,12750.0,3960.0,0.269,108.0,1033.0,312.69
0.00384,1.55,12750.0,4008.0,0.288,66.0,991.0,319.5
0.00384,0.8,12750.0,5015.0,0.031,489.0,3166.0,238.67
0.00384,0.8,12750.0,5015.0,0.054,431.0,2979.0,250.97
0.00384,0.8,12750.0,5015.0,0.072,362.0,2699.0,265.21
0.00384,0.8,12750.0,5015.0,0.099,301.0,2522.0,277.4
0.00384,0.8,12750.0,4991.0,0.113,254.0,2325.0,286.5
0.00384,0.8,12750.0,4967.0,0.153,177.0,2138.0,300.75
0.00384,0.8,12750.0,4943.0,0.184,120.0,1993.0,310.68
0.00384,0.8,12750.0,5015.0,0.195,60.0,1723.0,320.44
0.00384,0.8,12750.0,7487.0,0.017,411.0,3903.0,255.14
0.00384,0.8,12750.0,7487.0,0.038,362.0,3674.0,265.21
0.00384,0.8,12750.0,7487.0,0.055,306.0,3323.0,276.42
0.00384,0.8,12750.0,7487.0,0.077,237.0,2979.0,289.72
0.00384,0.8,12750.0,7463.0,0.098,183.0,2699.0,299.67
0.00384,0.8,12750.0,7535.0,0.117,120.0,2346.0,310.68
0.00607,0.79,12750.0,1008.0,0.341,290.0,1325.0,279.56
0.00607,0.79,12750.0,1008.0,0.365,221.0,1245.0,292.71
0.00607,0.79,12750.0,1008.0,0.376,160.0,1153.0,303.77
0.00607,0.79,12750.0,1008.0,0.394,96.0,1067.0,314.67
0.00607,0.79,12750.0,1008.0,0.411,41.0,994.0,323.36
0.00607,0.79,12750.0,1604.0,0.142,540.0,2160.0,227.65
0.00607,0.79,12750.0,1604.0,0.153,484.0,2027.0,239.74
0.00607,0.79,12750.0,1604.0,0.167,436.0,1934.0,249.92
0.00607,0.79,12750.0,1604.0,0.178,397.0,1855.0,258.04
0.00607,0.79,12750.0,1604.0,0.197,347.0,1769.0,268.25
0.00607,0.79,12750.0,1604.0,0.206,285.0,1616.0,280.53
0.00607,0.79,12750.0,1604.0,0.231,232.0,1544.0,290.66
0.00607,0.79,12750.0,1604.0,0.24,183.0,1424.0,299.67
0.00607,0.79,12750.0,1604.0,0.262,120.0,1305.0,310.68
0.00607,0.79,12750.0,1604.0,0.289,66.0,1232.0,319.5
0.00607,0.79,12750.0,2209.0,-0.02,785.0,3206.0,172.5
0.00607,0.79,12750.0,2209.0,0.003,754.0,3186.0,179.64
0.00607,0.79,12750.0,2209.0,0.01,714.0,3054.0,188.79
0.00607,0.79,12750.0,2209.0,0.019,665.0,2895.0,199.9
0.00607,0.79,12750.0,2199.0,0.043,624.0,2829.0,209.1
0.00607,0.79,12750.0,2199.0,0.051,578.0,2676.0,219.31
0.00607,0.79,12750.0,2199.0,0.065,526.0,2531.0,230.69
0.00607,0.79,12750.0,2209.0,0.074,484.0,2411.0,239.74
0.00607,0.79,12750.0,2199.0,0.093,431.0,2272.0,250.97
0.00607,0.79,12750.0,2209.0,0.101,387.0,2140.0,260.1
0.00607,0.79,12750.0,2209.0,0.115,342.0,2020.0,269.25
0.00607,0.79,12750.0,2209.0,0.133,290.0,1895.0,279.56
0.00607,0.79,12750.0,2199.0,0.143,232.0,1689.0,290.66
0.00607,0.79,12750.0,2209.0,0.164,177.0,1570.0,300.75
0.00607,0.79,12750.0,2199.0,0.185,120.0,1418.0,310.68
0.00607,0.79,12750.0,2199.0,0.214,60.0,1298.0,320.44
0.00607,0.79,12750.0,2708.0,-0.047,763.0,3657.0,177.57
0.00607,0.79,12750.0,2708.0,-0.023,714.0,3551.0,188.79
0.00607,0.79,12750.0,2708.0,-0.018,665.0,3326.0,199.9
0.00607,0.79,12750.0,2708.0,-0.003,624.0,3206.0,209.1
0.00607,0.79,12750.0,2708.0,0.024,568.0,3087.0,221.51
0.00607,0.79,12750.0,2718.0,0.042,526.0,2994.0,230.69
0.00607,0.79,12750.0,2708.0,0.044,493.0,2829.0,237.81
0.00607,0.79,12750.0,2708.0,0.056,436.0,2603.0,249.92
0.00607,0.79,12750.0,2708.0,0.071,387.0,2444.0,260.1
0.00607,0.79,12750.0,2708.0,0.082,337.0,2252.0,270.26
0.00607,0.79,12750.0,2708.0,0.094,296.0,2113.0,278.38
0.00607,0.79,12750.0,2708.0,0.111,232.0,1895.0,290.66
0.00607,0.79,12750.0,2708.0,0.131,171.0,1696.0,301.82
0.00607,0.79,12750.0,2708.0,0.154,120.0,1563.0,310.68
0.00607,0.79,12750.0,2708.0,0.18,60.0,1398.0,320.44
0.00607,0.79,12750.0,3208.0,-0.06,669.0,3670.0,199.0
0.00607,0.79,12750.0,3217.0,-0.04,624.0,3551.0,209.1
0.00607,0.79,12750.0,3198.0,-0.024,578.0,3365.0,219.31
0.00607,0.79,12750.0,3198.0,-0.004,531.0,3226.0,229.6
0.00607,0.79,12750.0,3208.0,0.004,484.0,3008.0,239.74
0.00607,0.79,12750.0,3198.0,0.021,431.0,2802.0,250.97
0.00607,0.79,12750.0,3189.0,0.032,382.0,2577.0,261.13
0.00607,0.79,12750.0,3169.0,0.058,337.0,2471.0,270.26
0.00607,0.79,12750.0,3189.0,0.058,280.0,2146.0,281.5
0.00607,0.79,12750.0,3179.0,0.082,232.0,2020.0,290.66
0.00607,0.79,12750.0,3198.0,0.096,177.0,1795.0,300.75
0.00607,0.79,12750.0,3189.0,0.118,114.0,1550.0,311.69
0.00607,0.79,12750.0,3169.0,0.149,60.0,1418.0,320.44
0.00607,0.79,12750.0,4053.0,-0.039,531.0,3776.0,229.6
0.00607,0.79,12750.0,4053.0,-0.015,484.0,3630.0,239.74
0.00607,0.79,12750.0,4053.0,0.001,441.0,3445.0,248.87
0.00607,0.79,12750.0,4053.0,0.014,387.0,3153.0,260.1
0.00607,0.79,12750.0,4034.0,0.03,337.0,2895.0,270.26
0.00607,0.79,12750.0,4053.0,0.043,285.0,2630.0,280.53
0.00607,0.79,12750.0,4053.0,0.064,227.0,2372.0,291.59
0.00607,0.79,12750.0,4053.0,0.079,171.0,2073.0,301.82
0.00607,0.79,12750.0,4053.0,0.102,120.0,1881.0,310.68
0.00607,0.79,12750.0,4053.0,0.127,60.0,1623.0,320.44
0.00607,0.79,12750.0,4946.0,-0.025,441.0,3922.0,248.87
0.00607,0.79,12750.0,5023.0,-0.012,387.0,3617.0,260.1
0.00607,0.79,12750.0,5013.0,0.01,347.0,3471.0,268.25
0.00607,0.79,12750.0,4965.0,0.036,285.0,3147.0,280.53
0.00607,0.79,12750.0,4994.0,0.06,232.0,2928.0,290.66
0.00607,0.79,12750.0,4936.0,0.066,177.0,2444.0,300.75
0.00607,0.79,12750.0,4936.0,0.091,114.0,2107.0,311.69
0.00607,0.79,12750.0,4936.0,0.121,54.0,1842.0,321.37
0.00607,0.79,12750.0,7672.0,-0.049,382.0,4703.0,261.13
0.00607,0.79,12750.0,7539.0,0.017,285.0,4472.0,280.53
0.00607,0.79,12750.0,7539.0,-0.011,332.0,4670.0,271.26
0.00607,0.79,12750.0,7501.0,0.038,221.0,3875.0,292.71
0.00607,0.79,12750.0,7395.0,0.057,177.0,3511.0,300.75
0.00607,0.79,12750.0,7491.0,0.082,120.0,3133.0,310.68
0.00607,0.79,12750.0,7549.0,0.112,60.0,2762.0,320.44
0.008,0.78,12750.0,1000.0,0.197,436.0,1720.0,249.92
0.008,0.78,12750.0,1000.0,0.201,402.0,1643.0,257.01
0.008,0.78,12750.0,1000.0,0.22,321.0,1496.0,273.45
0.008,0.78,12750.0,1000.0,0.239,254.0,1380.0,286.5
0.008,0.78,12750.0,1005.0,0.272,177.0,1288.0,300.75
0.008,0.78,12750.0,994.0,0.298,120.0,1202.0,310.68
0.008,0.78,12750.0,994.0,0.298,120.0,1202.0,310.68
0.008,0.79,12750.0,1000.0,-0.049,1203.0,2815.0,73.63
0.008,0.79,12750.0,995.0,-0.003,1165.0,2836.0,82.74
0.008,0.79,12750.0,995.0,-0.013,1123.0,2706.0,92.8
0.008,0.79,12750.0,995.0,0.009,1060.0,2613.0,107.84
0.008,0.79,12750.0,989.0,0.009,1026.0,2515.0,115.94
0.008,0.79,12750.0,989.0,0.027,975.0,2443.0,128.03
0.008,0.79,12750.0,995.0,0.052,933.0,2422.0,137.95
0.008,0.79,12750.0,995.0,0.078,890.0,2391.0,148.06
0.008,0.79,12750.0,989.0,0.079,851.0,2287.0,157.18
0.008,0.79,12750.0,989.0,0.086,803.0,2189.0,168.34
0.008,0.79,12750.0,989.0,0.109,754.0,2137.0,179.64
0.008,0.79,12750.0,989.0,0.121,705.0,2054.0,190.84
0.008,0.79,12750.0,989.0,0.143,665.0,2018.0,199.9
0.008,0.79,12750.0,989.0,0.15,628.0,1951.0,208.21
0.008,0.79,12750.0,989.0,0.168,578.0,1878.0,219.31
0.008,0.79,12750.0,989.0,0.184,526.0,1801.0,230.69
0.008,0.79,12750.0,989.0,0.198,484.0,1739.0,239.74
0.008,0.79,12750.0,989.0,0.215,436.0,1671.0,249.92
0.008,0.79,12750.0,995.0,0.217,397.0,1594.0,258.04
0.008,0.79,12750.0,989.0,0.242,326.0,1485.0,272.46
0.008,0.79,12750.0,1000.0,0.255,285.0,1439.0,280.53
0.008,1.57,12750.0,996.0,0.3,714.0,1341.0,188.79
0.008,1.57,12750.0,1001.0,0.302,669.0,1295.0,199.0
0.008,1.57,12750.0,996.0,0.308,656.0,1280.0,201.93
0.008,1.57,12750.0,996.0,0.315,637.0,1267.0,206.2
0.008,1.57,12750.0,990.0,0.327,624.0,1260.0,209.1
0.008,1.57,12750.0,996.0,0.324,624.0,1262.0,209.1
0.008,1.57,12750.0,996.0,0.333,578.0,1219.0,219.31
0.008,1.57,12750.0,1001.0,0.332,536.0,1171.0,228.52
0.008,1.57,12750.0,1007.0,0.318,568.0,1199.0,221.51
0.008,1.57,12750.0,996.0,0.326,531.0,1151.0,229.6
0.008,1.57,12750.0,1007.0,0.333,489.0,1120.0,238.67
0.008,1.57,12750.0,1007.0,0.336,484.0,1118.0,239.74
0.008,1.57,12750.0,996.0,0.346,484.0,1120.0,239.74
0.008,1.57,12750.0,1007.0,0.343,436.0,1067.0,249.92
0.008,1.57,12750.0,1001.0,0.346,426.0,1055.0,252.02
0.008,1.57,12750.0,1007.0,0.349,416.0,1052.0,254.1
0.008,1.57,12750.0,1001.0,0.356,387.0,1019.0,260.1
0.008,1.57,12750.0,1001.0,0.361,387.0,1027.0,260.1
0.008,1.57,12750.0,1007.0,0.364,347.0,986.0,268.25
0.008,1.57,12750.0,1001.0,0.352,337.0,954.0,270.26
0.008,1.57,12750.0,996.0,0.385,326.0,981.0,272.46
0.008,1.57,12750.0,996.0,0.374,285.0,913.0,280.53
0.008,1.57,12750.0,1007.0,0.392,232.0,883.0,290.66
0.008,1.57,12750.0,1001.0,0.415,171.0,835.0,301.82
0.008,1.97,12750.0,1001.0,0.357,601.0,1029.0,214.22
0.008,1.97,12750.0,1012.0,0.344,559.0,982.0,223.49
0.008,1.97,12750.0,996.0,0.37,512.0,950.0,233.72
0.008,1.97,12750.0,1001.0,0.369,460.0,901.0,244.86
0.008,1.97,12750.0,996.0,0.38,411.0,861.0,255.14
0.008,3.49,12750.0,999.0,0.408,1165.0,909.0,82.74
0.008,3.49,12750.0,1001.0,0.415,1102.0,880.0,97.82
0.008,3.49,12750.0,1001.0,0.432,1031.0,851.0,114.75
0.008,3.49,12750.0,1002.0,0.422,963.0,807.0,130.87
0.008,3.49,12750.0,999.0,0.434,886.0,770.0,149.0
0.008,3.49,12750.0,999.0,0.441,825.0,741.0,163.24
0.008,3.49,12750.0,998.0,0.467,732.0,706.0,184.68
0.008,3.49,12750.0,1001.0,0.467,660.0,668.0,201.03
0.008,3.49,12750.0,1001.0,0.461,578.0,619.0,219.31
0.008,3.49,12750.0,999.0,0.496,460.0,576.0,244.86
0.008,3.49,12750.0,999.0,0.477,377.0,518.0,262.16
0.008,3.49,12750.0,1002.0,0.494,275.0,475.0,282.47
0.008,3.49,12750.0,1001.0,0.499,166.0,417.0,302.71
0.008,3.49,12750.0,1001.0,0.49,60.0,350.0,320.44
0.008,3.49,12750.0,999.0,0.402,1224.0,938.0,68.58
0.008,3.49,12750.0,999.0,0.417,1165.0,914.0,82.74
0.008,3.49,12750.0,999.0,0.42,1094.0,877.0,99.73
0.008,3.49,12750.0,999.0,0.42,1005.0,828.0,120.92
0.008,3.49,12750.0,999.0,0.444,916.0,793.0,141.95
0.008,3.49,12750.0,999.0,0.448,842.0,755.0,159.28
0.008,3.49,12750.0,1001.0,0.464,759.0,721.0,178.49
0.008,3.49,12750.0,999.0,0.478,692.0,692.0,193.8
0.008,3.49,12750.0,1003.0,0.494,605.0,657.0,213.34
0.008,3.49,12750.0,999.0,0.488,522.0,605.0,231.56
0.008,3.49,12750.0,999.0,0.489,431.0,556.0,250.97
0.008,3.49,12750.0,999.0,0.475,326.0,489.0,272.46
0.008,3.49,12750.0,999.0,0.488,232.0,446.0,290.66
0.008,3.49,12750.0,996.0,0.46,137.0,373.0,307.78
0.008,3.49,12750.0,996.0,0.465,41.0,321.0,323.36
0.008,0.78,12750.0,1608.0,-0.042,785.0,3054.0,172.5
0.008,0.78,12750.0,1619.0,-0.035,741.0,2927.0,182.62
0.008,0.78,12750.0,1619.0,-0.02,701.0,2830.0,191.75
0.008,0.78,12750.0,1619.0,0.006,651.0,2754.0,203.06
0.008,0.78,12750.0,1608.0,0.023,605.0,2628.0,213.34
0.008,0.78,12750.0,1603.0,0.062,512.0,2425.0,233.72
0.008,1.57,12750.0,1620.0,0.208,445.0,1411.0,248.03
0.008,1.57,12750.0,1620.0,0.222,377.0,1306.0,262.16
0.008,1.57,12750.0,1620.0,0.226,337.0,1235.0,270.26
0.008,1.57,12750.0,1620.0,0.235,285.0,1150.0,280.53
0.008,1.57,12750.0,1620.0,0.265,194.0,1035.0,297.68
0.008,1.57,12750.0,1620.0,0.285,120.0,931.0,310.68
0.008,1.57,12750.0,1620.0,0.307,60.0,854.0,320.44
0.008,1.57,12750.0,1601.0,0.059,1316.0,2764.0,46.45
0.008,1.57,12750.0,1601.0,0.029,1274.0,2656.0,56.56
0.008,1.57,12750.0,1601.0,0.039,1224.0,2577.0,68.58
0.008,1.57,12750.0,1601.0,0.048,1178.0,2504.0,79.63
0.008,1.57,12750.0,1601.0,0.059,1140.0,2453.0,88.73
0.008,1.57,12750.0,1601.0,0.073,1102.0,2408.0,97.82
0.008,1.57,12750.0,1606.0,0.078,1056.0,2335.0,108.8
0.008,1.57,12750.0,1606.0,0.083,1018.0,2269.0,117.84
0.008,1.57,12750.0,1606.0,0.096,975.0,2213.0,128.03
0.008,1.57,12750.0,1606.0,0.092,941.0,2130.0,136.07
0.008,1.57,12750.0,1601.0,0.119,894.0,2094.0,147.12
0.008,1.57,12750.0,1579.0,0.131,851.0,2006.0,157.18
0.008,1.57,12750.0,1595.0,0.143,846.0,2046.0,158.35
0.008,1.57,12750.0,1595.0,0.136,803.0,1942.0,168.34
0.008,1.57,12750.0,1595.0,0.146,798.0,1958.0,169.5
0.008,1.57,12750.0,1595.0,0.146,768.0,1894.0,176.42
0.008,1.57,12750.0,1595.0,0.147,754.0,1872.0,179.64
0.008,1.57,12750.0,1601.0,0.158,710.0,1813.0,189.71
0.008,1.57,12750.0,1595.0,0.165,669.0,1743.0,199.0
0.008,1.57,12750.0,1595.0,0.182,624.0,1692.0,209.1
0.008,1.57,12750.0,1595.0,0.194,582.0,1636.0,218.43
0.008,1.57,12750.0,1595.0,0.186,536.0,1525.0,228.52
0.008,1.57,12750.0,1595.0,0.199,489.0,1462.0,238.67
0.008,1.57,12750.0,1590.0,0.212,436.0,1381.0,249.92
0.008,1.57,12750.0,1595.0,0.229,397.0,1348.0,258.04
0.008,1.57,12750.0,1595.0,0.228,342.0,1237.0,269.25
0.008,1.57,12750.0,1595.0,0.266,285.0,1212.0,280.53
0.008,1.57,12750.0,1601.0,0.248,227.0,1055.0,291.59
0.008,1.57,12750.0,1601.0,0.264,160.0,956.0,303.77
0.008,1.57,12750.0,1601.0,0.286,108.0,900.0,312.69
0.008,1.57,12750.0,1595.0,0.306,47.0,817.0,322.45
0.008,2.23,12750.0,1608.0,0.174,807.0,1440.0,167.41
0.008,2.23,12750.0,1614.0,0.194,759.0,1409.0,178.49
0.008,2.23,12750.0,1620.0,0.193,714.0,1348.0,188.79
0.008,2.23,12750.0,1620.0,0.21,669.0,1314.0,199.0
0.008,2.23,12750.0,1614.0,0.207,624.0,1240.0,209.1
0.008,2.23,12750.0,1620.0,0.23,587.0,1229.0,217.32
0.008,2.23,12750.0,1625.0,0.212,545.0,1145.0,226.55
0.008,2.23,12750.0,1625.0,0.229,498.0,1105.0,236.74
0.008,2.23,12750.0,1620.0,0.27,436.0,1082.0,249.92
0.008,2.23,12750.0,1620.0,0.257,387.0,990.0,260.1
0.008,2.23,12750.0,1620.0,0.277,337.0,953.0,270.26
0.008,2.23,12750.0,1620.0,0.285,285.0,891.0,280.53
0.008,2.23,12750.0,1614.0,0.304,232.0,845.0,290.66
0.008,2.23,12750.0,1625.0,0.306,177.0,775.0,300.75
