,D,L,P,G,Xchf,DHin,CHF,Tin,L/D
22611,0.00811,1.0,14010000.0,749.5,0.466,72000.0,864000.0,599.8499999999999,123.30456226880396
22612,0.00811,1.0,14020000.0,1001.0,0.387,75000.0,988000.0,599.46,123.30456226880396
22613,0.00811,1.0,14020000.0,1260.6,0.338,72000.0,1103000.0,599.91,123.30456226880396
22614,0.00811,1.0,14020000.0,1503.8,0.286,67000.0,1133000.0,600.66,123.30456226880396
22615,0.00811,1.0,14030000.0,1993.5,0.209,76000.0,1203000.0,599.38,123.30456226880396
22616,0.00811,1.0,14010000.0,2519.4,0.169,70000.0,1278000.0,600.15,123.30456226880396
22617,0.00811,1.0,14000000.0,3065.0,0.151,72000.0,1446000.0,599.79,123.30456226880396
22618,0.00811,1.0,14020000.0,4030.7,0.139,72000.0,1797000.0,599.91,123.30456226880396
22619,0.00811,1.0,14020000.0,5032.6,0.131,70000.0,2136000.0,600.21,123.30456226880396
22620,0.00811,1.0,14030000.0,6012.0,0.124,70000.0,2469000.0,600.27,123.30456226880396
22621,0.00811,1.0,16010000.0,252.7,0.876,157000.0,497000.0,599.69,123.30456226880396
22622,0.00811,1.0,16020000.0,504.5,0.522,154000.0,652000.0,600.22,123.30456226880396
22623,0.00811,1.0,16030000.0,750.6,0.422,85000.0,725000.0,610.3199999999999,123.30456226880396
22624,0.00811,1.0,16020000.0,1000.1,0.353,85000.0,837000.0,610.26,123.30456226880396
22625,0.00811,1.0,16010000.0,1254.4,0.293,82000.0,900000.0,610.6099999999999,123.30456226880396
22626,0.00811,1.0,16030000.0,1504.9,0.257,85000.0,986000.0,610.3199999999999,123.30456226880396
22627,0.00811,1.0,16020000.0,1997.8,0.222,78000.0,1151000.0,611.2,123.30456226880396
22628,0.00811,1.0,16030000.0,2504.3,0.201,82000.0,1365000.0,610.73,123.30456226880396
22629,0.00811,1.0,16020000.0,3024.5,0.191,79000.0,1570000.0,611.0699999999999,123.30456226880396
22630,0.00811,1.0,16010000.0,4008.8,0.179,77000.0,1972000.0,611.28,123.30456226880396
22631,0.00811,1.0,16010000.0,5006.4,0.165,80000.0,2361000.0,610.88,123.30456226880396
22632,0.00811,1.0,16050000.0,6006.1,0.15,85000.0,2725000.0,610.44,123.30456226880396
22633,0.00811,1.0,18010000.0,250.6,0.791,177000.0,401000.0,609.88,123.30456226880396
22634,0.00811,1.0,18000000.0,504.3,0.435,169000.0,518000.0,610.96,123.30456226880396
22635,0.00811,1.0,18000000.0,749.8,0.394,99000.0,615000.0,620.18,123.30456226880396
22636,0.00811,1.0,18040000.0,1001.3,0.308,98000.0,681000.0,620.54,123.30456226880396
22637,0.00811,1.0,18000000.0,1257.0,0.26,101000.0,773000.0,619.94,123.30456226880396
22638,0.00811,1.0,18010000.0,1516.9,0.249,98000.0,894000.0,620.3599999999999,123.30456226880396
22639,0.00811,1.0,18000000.0,2025.2,0.227,101000.0,1136000.0,619.94,123.30456226880396
22640,0.00811,1.0,17990000.0,2522.2,0.213,99000.0,1349000.0,620.12,123.30456226880396
22641,0.00811,1.0,18020000.0,3013.7,0.199,101000.0,1558000.0,620.06,123.30456226880396
22642,0.00811,1.0,18010000.0,4057.3,0.185,100000.0,1998000.0,620.12,123.30456226880396
22643,0.00811,1.0,18010000.0,5015.6,0.168,100000.0,2341000.0,620.12,123.30456226880396
22644,0.00811,1.0,19930000.0,502.3,0.386,227000.0,455000.0,616.63,123.30456226880396
22645,0.00811,1.0,19960000.0,747.7,0.324,141000.0,492000.0,627.5699999999999,123.30456226880396
22646,0.00811,1.0,19990000.0,4029.8,0.136,147000.0,1825000.0,627.1099999999999,123.30456226880396
22647,0.00811,2.0,1020000.0,502.1,0.681,91000.0,744000.0,433.05999999999995,246.60912453760793
22648,0.00811,2.0,990000.0,750.8,0.553,44000.0,883000.0,442.54999999999995,246.60912453760793
22649,0.00811,2.0,990000.0,1001.5,0.469,40000.0,1002000.0,443.46999999999997,246.60912453760793
22650,0.00811,2.0,1000000.0,1255.5,0.426,41000.0,1145000.0,443.67999999999995,246.60912453760793
22651,0.00811,2.0,1000000.0,1503.5,0.445,43000.0,1431000.0,443.21999999999997,246.60912453760793
22652,0.00811,2.0,1000000.0,1998.3,0.392,44000.0,1690000.0,442.99,246.60912453760793
22653,0.00811,2.0,1000000.0,2510.5,0.364,43000.0,1978000.0,443.21999999999997,246.60912453760793
22654,0.00811,2.0,1990000.0,252.8,0.997,91000.0,507000.0,465.08,246.60912453760793
22655,0.00811,2.0,2000000.0,500.6,0.862,88000.0,872000.0,466.01,246.60912453760793
22656,0.00811,2.0,2000000.0,751.4,0.756,43000.0,1122000.0,476.04999999999995,246.60912453760793
22657,0.00811,2.0,2020000.0,997.6,0.636,49000.0,1264000.0,475.23,246.60912453760793
22658,0.00811,2.0,2000000.0,1249.2,0.544,46000.0,1362000.0,475.38,246.60912453760793
22659,0.00811,2.0,1990000.0,1501.2,0.48,47000.0,1453000.0,474.9,246.60912453760793
22660,0.00811,2.0,1990000.0,2003.1,0.4,44000.0,1626000.0,475.56999999999994,246.60912453760793
22661,0.00811,2.0,1990000.0,2524.4,0.35,45000.0,1810000.0,475.34999999999997,246.60912453760793
22662,0.00811,2.0,2010000.0,2947.3,0.331,46000.0,2006000.0,475.64,246.60912453760793
22663,0.00811,2.0,2000000.0,500.9,0.887,437000.0,1074000.0,385.21999999999997,246.60912453760793
22664,0.00811,2.0,2000000.0,750.8,0.753,433000.0,1414000.0,386.15999999999997,246.60912453760793
22665,0.00811,2.0,2030000.0,997.4,0.663,439000.0,1710000.0,385.55999999999995,246.60912453760793
22666,0.00811,2.0,2010000.0,1257.4,0.58,435000.0,1952000.0,385.96,246.60912453760793
22667,0.00811,2.0,1990000.0,1504.0,0.517,434000.0,2155000.0,385.65,246.60912453760793
22668,0.00811,2.0,1990000.0,2004.2,0.439,433000.0,2570000.0,385.89,246.60912453760793
22669,0.00811,2.0,1990000.0,2508.5,0.389,436000.0,2983000.0,385.17999999999995,246.60912453760793
22670,0.00811,2.0,2990000.0,254.6,0.986,90000.0,481000.0,487.41999999999996,246.60912453760793
22671,0.00811,2.0,2990000.0,501.2,0.974,91000.0,936000.0,487.2,246.60912453760793
22672,0.00811,2.0,2990000.0,751.2,0.832,49000.0,1177000.0,496.33,246.60912453760793
22673,0.00811,2.0,3000000.0,1000.0,0.693,42000.0,1305000.0,498.03,246.60912453760793
22674,0.00811,2.0,2990000.0,1254.5,0.593,47000.0,1415000.0,496.76,246.60912453760793
22675,0.00811,2.0,3020000.0,1516.0,0.52,47000.0,1507000.0,497.33,246.60912453760793
22676,0.00811,2.0,2990000.0,2001.4,0.44,46000.0,1698000.0,496.98,246.60912453760793
22677,0.00811,2.0,2990000.0,2501.0,0.383,45000.0,1859000.0,497.2,246.60912453760793
22678,0.00811,2.0,2990000.0,2994.6,0.342,45000.0,2002000.0,497.2,246.60912453760793
22679,0.00811,2.0,3010000.0,4020.4,0.291,47000.0,2323000.0,497.14,246.60912453760793
22680,0.00811,2.0,3010000.0,502.0,0.933,443000.0,1078000.0,407.37,246.60912453760793
22681,0.00811,2.0,3010000.0,750.2,0.835,444000.0,1478000.0,407.14,246.60912453760793
22682,0.00811,2.0,3010000.0,1000.0,0.716,447000.0,1757000.0,406.42999999999995,246.60912453760793
22683,0.00811,2.0,3000000.0,1261.6,0.611,444000.0,1972000.0,406.92999999999995,246.60912453760793
22684,0.00811,2.0,3010000.0,1505.1,0.55,446000.0,2187000.0,406.66999999999996,246.60912453760793
22685,0.00811,2.0,3010000.0,1998.5,0.461,447000.0,2583000.0,406.42999999999995,246.60912453760793
22686,0.00811,2.0,2980000.0,2499.0,0.394,442000.0,2915000.0,407.0,246.60912453760793
22687,0.00811,2.0,3040000.0,3002.5,0.346,447000.0,3248000.0,407.03999999999996,246.60912453760793
22688,0.00811,2.0,5000000.0,504.7,0.992,98000.0,883000.0,517.12,246.60912453760793
22689,0.00811,2.0,5010000.0,751.9,0.89,53000.0,1153000.0,526.54,246.60912453760793
22690,0.00811,2.0,5020000.0,1005.5,0.769,54000.0,1340000.0,526.46,246.60912453760793
22691,0.00811,2.0,5000000.0,1250.2,0.633,49000.0,1379000.0,527.23,246.60912453760793
22692,0.00811,2.0,5000000.0,1499.0,0.564,52000.0,1485000.0,526.62,246.60912453760793
22693,0.00811,2.0,4990000.0,2012.3,0.464,49000.0,1653000.0,527.0999999999999,246.60912453760793
22694,0.00811,2.0,4990000.0,2499.9,0.398,53000.0,1791000.0,526.28,246.60912453760793
22695,0.00811,2.0,5000000.0,3014.2,0.353,47000.0,1911000.0,527.64,246.60912453760793
22696,0.00811,2.0,4990000.0,4025.0,0.299,52000.0,2215000.0,526.49,246.60912453760793
22697,0.00811,2.0,5010000.0,4997.9,0.267,50000.0,2470000.0,527.15,246.60912453760793
22698,0.00811,2.0,5000000.0,551.3,0.952,460000.0,1130000.0,436.99,246.60912453760793
22699,0.00811,2.0,5000000.0,752.7,0.874,460000.0,1446000.0,436.99,246.60912453760793
22700,0.00811,2.0,5010000.0,1006.1,0.75,458000.0,1722000.0,437.59,246.60912453760793
22701,0.00811,2.0,4990000.0,1255.5,0.646,459000.0,1933000.0,437.06999999999994,246.60912453760793
22702,0.00811,2.0,4990000.0,1501.4,0.567,458000.0,2114000.0,437.30999999999995,246.60912453760793
22703,0.00811,2.0,5010000.0,2013.5,0.453,459000.0,2453000.0,437.36,246.60912453760793
22704,0.00811,2.0,5000000.0,2505.9,0.379,457000.0,2741000.0,437.67999999999995,246.60912453760793
22705,0.00811,2.0,5020000.0,2985.3,0.321,463000.0,2991000.0,436.58,246.60912453760793
22706,0.00811,2.0,5080000.0,4001.4,0.217,463000.0,3317000.0,437.43999999999994,246.60912453760793
22707,0.00811,2.0,5000000.0,5017.3,0.139,458000.0,3491000.0,437.45,246.60912453760793
22708,0.00811,2.0,7010000.0,503.0,0.973,104000.0,800000.0,539.0799999999999,246.60912453760793
22709,0.00811,2.0,7010000.0,751.4,0.863,54000.0,1031000.0,548.87,246.60912453760793
22710,0.00811,2.0,7030000.0,1003.8,0.731,55000.0,1174000.0,548.88,246.60912453760793
22711,0.00811,2.0,7010000.0,1250.2,0.612,53000.0,1234000.0,549.06,246.60912453760793
22712,0.00811,2.0,6990000.0,1503.6,0.533,50000.0,1300000.0,549.44,246.60912453760793
22713,0.00811,2.0,6990000.0,2002.6,0.434,52000.0,1432000.0,549.06,246.60912453760793
22714,0.00811,2.0,7030000.0,2507.0,0.375,51000.0,1562000.0,549.65,246.60912453760793
22715,0.00811,2.0,7040000.0,3020.7,0.33,56000.0,1690000.0,548.79,246.60912453760793
22716,0.00811,2.0,7020000.0,4001.9,0.281,52000.0,1927000.0,549.3599999999999,246.60912453760793
22717,0.00811,2.0,6990000.0,4997.9,0.249,49000.0,2149000.0,549.63,246.60912453760793
22718,0.00811,2.0,6960000.0,6034.8,0.216,50000.0,2295000.0,549.14,246.60912453760793
22719,0.00811,2.0,7000000.0,507.6,0.979,474000.0,1002000.0,459.41999999999996,246.60912453760793
22720,0.00811,2.0,7000000.0,753.0,0.824,474000.0,1309000.0,459.41999999999996,246.60912453760793
22721,0.00811,2.0,7000000.0,1003.1,0.712,474000.0,1572000.0,459.41999999999996,246.60912453760793
22722,0.00811,2.0,7010000.0,1258.6,0.598,475000.0,1755000.0,459.30999999999995,246.60912453760793
22723,0.00811,2.0,6970000.0,1506.8,0.519,472000.0,1916000.0,459.53,246.60912453760793
22724,0.00811,2.0,6990000.0,2005.6,0.402,470000.0,2187000.0,460.21999999999997,246.60912453760793
22725,0.00811,2.0,7000000.0,2496.3,0.311,478000.0,2395000.0,458.51,246.60912453760793
22726,0.00811,2.0,7010000.0,2995.2,0.238,476000.0,2532000.0,459.08,246.60912453760793
22727,0.00811,2.0,7000000.0,4005.4,0.129,476000.0,2723000.0,458.96999999999997,246.60912453760793
22728,0.00811,2.0,7000000.0,4995.1,0.077,473000.0,2978000.0,459.65,246.60912453760793
22729,0.00811,2.0,10040000.0,501.6,0.883,117000.0,648000.0,564.04,246.60912453760793
22730,0.00811,2.0,10010000.0,755.6,0.712,62000.0,763000.0,573.71,246.60912453760793
22731,0.00811,2.0,10010000.0,1001.6,0.577,62000.0,833000.0,573.71,246.60912453760793
22732,0.00811,2.0,10010000.0,1250.9,0.482,60000.0,878000.0,574.06,246.60912453760793
22733,0.00811,2.0,10000000.0,1495.3,0.426,58000.0,935000.0,574.3299999999999,246.60912453760793
22734,0.00811,2.0,10000000.0,2010.4,0.347,58000.0,1048000.0,574.3299999999999,246.60912453760793
22735,0.00811,2.0,10020000.0,2510.6,0.307,59000.0,1175000.0,574.31,246.60912453760793
22736,0.00811,2.0,9980000.0,3018.7,0.271,58000.0,1268000.0,574.18,246.60912453760793
22737,0.00811,2.0,9980000.0,4020.3,0.22,58000.0,1417000.0,574.18,246.60912453760793
22738,0.00811,2.0,10000000.0,5035.4,0.202,58000.0,1646000.0,574.3299999999999,246.60912453760793
22739,0.00811,2.0,9980000.0,6054.2,0.196,57000.0,1933000.0,574.3499999999999,246.60912453760793
22740,0.00811,2.0,10000000.0,552.1,0.834,504000.0,895000.0,483.92999999999995,246.60912453760793
22741,0.00811,2.0,9980000.0,750.5,0.651,504000.0,1035000.0,483.74,246.60912453760793
22742,0.00811,2.0,10020000.0,1009.1,0.527,504000.0,1223000.0,484.12,246.60912453760793
22743,0.00811,2.0,10050000.0,1251.5,0.458,506000.0,1403000.0,483.96999999999997,246.60912453760793
22744,0.00811,2.0,9990000.0,1499.6,0.383,502000.0,1528000.0,484.28,246.60912453760793
22745,0.00811,2.0,9980000.0,1996.8,0.284,502000.0,1771000.0,484.18999999999994,246.60912453760793
22746,0.00811,2.0,9990000.0,2506.4,0.198,503000.0,1937000.0,484.05999999999995,246.60912453760793
22747,0.00811,2.0,10010000.0,3006.2,0.137,505000.0,2087000.0,483.80999999999995,246.60912453760793
22748,0.00811,2.0,9990000.0,4012.2,0.079,506000.0,2481000.0,483.39,246.60912453760793
22749,0.00811,2.0,9960000.0,5053.0,0.055,505000.0,2959000.0,483.33,246.60912453760793
22750,0.00811,2.0,10010000.0,6015.9,0.043,505000.0,3421000.0,483.80999999999995,246.60912453760793
22751,0.00811,2.0,12020000.0,506.7,0.739,129000.0,516000.0,577.0699999999999,246.60912453760793
22752,0.00811,2.0,12030000.0,753.3,0.577,68000.0,573000.0,587.46,246.60912453760793
22753,0.00811,2.0,11990000.0,1000.8,0.498,66000.0,666000.0,587.51,246.60912453760793
22754,0.00811,2.0,12000000.0,1260.2,0.412,64000.0,705000.0,587.91,246.60912453760793
22755,0.00811,2.0,11990000.0,1503.8,0.361,65000.0,751000.0,587.68,246.60912453760793
22756,0.00811,2.0,12010000.0,2015.9,0.292,67000.0,844000.0,587.49,246.60912453760793
22757,0.00811,2.0,12020000.0,2514.7,0.247,64000.0,907000.0,588.05,246.60912453760793
22758,0.00811,2.0,12010000.0,2991.8,0.208,68000.0,954000.0,587.3299999999999,246.60912453760793
22759,0.00811,2.0,12000000.0,3998.3,0.205,66000.0,1252000.0,587.5799999999999,246.60912453760793
22760,0.00811,2.0,12000000.0,5000.5,0.206,63000.0,1557000.0,588.0699999999999,246.60912453760793
22761,0.00811,2.0,11990000.0,6085.7,0.207,62000.0,1895000.0,588.16,246.60912453760793
22762,0.00811,2.0,12010000.0,256.2,0.942,525000.0,426000.0,497.63,246.60912453760793
22763,0.00811,2.0,12010000.0,507.6,0.712,529000.0,706000.0,496.75,246.60912453760793
22764,0.00811,2.0,11980000.0,754.3,0.578,525000.0,926000.0,497.37,246.60912453760793
22765,0.00811,2.0,12000000.0,1001.4,0.462,529000.0,1092000.0,496.66999999999996,246.60912453760793
22766,0.00811,2.0,12000000.0,1248.5,0.37,525000.0,1220000.0,497.53999999999996,246.60912453760793
22767,0.00811,2.0,11980000.0,1508.2,0.29,524000.0,1328000.0,497.58,246.60912453760793
22768,0.00811,2.0,11990000.0,2013.6,0.188,525000.0,1527000.0,497.45,246.60912453760793
22769,0.00811,2.0,11990000.0,2513.5,0.142,524000.0,1764000.0,497.66999999999996,246.60912453760793
22770,0.00811,2.0,12000000.0,3007.3,0.105,526000.0,1983000.0,497.31999999999994,246.60912453760793
22771,0.00811,2.0,12010000.0,4011.2,0.067,522000.0,2444000.0,498.28999999999996,246.60912453760793
22772,0.00811,2.0,12000000.0,4995.3,0.055,525000.0,2988000.0,497.53999999999996,246.60912453760793
22773,0.00811,2.0,11990000.0,6005.5,0.044,522000.0,3491000.0,498.11,246.60912453760793
22774,0.00811,2.0,14010000.0,252.1,0.925,135000.0,286000.0,589.97,246.60912453760793
22775,0.00811,2.0,14020000.0,503.7,0.686,140000.0,444000.0,589.21,246.60912453760793
22776,0.00811,2.0,14010000.0,750.3,0.555,77000.0,508000.0,599.0999999999999,246.60912453760793
22777,0.00811,2.0,14010000.0,1003.6,0.464,78000.0,581000.0,598.95,246.60912453760793
22778,0.00811,2.0,14000000.0,1248.2,0.387,74000.0,615000.0,599.49,246.60912453760793
22779,0.00811,2.0,14000000.0,1504.3,0.342,72000.0,664000.0,599.79,246.60912453760793
22780,0.00811,2.0,13990000.0,2005.7,0.281,71000.0,753000.0,599.87,246.60912453760793
22781,0.00811,2.0,13990000.0,2511.0,0.234,74000.0,823000.0,599.43,246.60912453760793
22782,0.00811,2.0,14010000.0,3021.3,0.229,74000.0,973000.0,599.55,246.60912453760793
22783,0.00811,2.0,13990000.0,4020.7,0.229,74000.0,1296000.0,599.43,246.60912453760793
22784,0.00811,2.0,13990000.0,5060.1,0.225,72000.0,1599000.0,599.73,246.60912453760793
22785,0.00811,2.0,13980000.0,6038.9,0.222,74000.0,1902000.0,599.3599999999999,246.60912453760793
22786,0.00811,2.0,14010000.0,501.6,0.64,552000.0,627000.0,508.92999999999995,246.60912453760793
22787,0.00811,2.0,14000000.0,750.5,0.466,550000.0,796000.0,509.27,246.60912453760793
22788,0.00811,2.0,14000000.0,1008.7,0.341,546000.0,929000.0,510.14,246.60912453760793
22789,0.00811,2.0,13980000.0,1259.6,0.285,545000.0,1083000.0,510.17999999999995,246.60912453760793
22790,0.00811,2.0,14030000.0,1501.1,0.231,550000.0,1210000.0,509.53,246.60912453760793
22791,0.00811,2.0,14000000.0,1999.6,0.158,548000.0,1453000.0,509.71,246.60912453760793
22792,0.00811,2.0,14020000.0,2499.9,0.13,549000.0,1743000.0,509.65999999999997,246.60912453760793
22793,0.00811,2.0,13990000.0,2996.5,0.1,553000.0,2004000.0,508.53999999999996,246.60912453760793
22794,0.00811,2.0,14000000.0,4021.4,0.083,549000.0,2598000.0,509.49,246.60912453760793
22795,0.00811,2.0,14020000.0,4988.1,0.068,544000.0,3113000.0,510.74,246.60912453760793
22796,0.00811,2.0,16000000.0,502.2,0.609,149000.0,364000.0,600.8599999999999,246.60912453760793
22797,0.00811,2.0,16010000.0,755.6,0.506,83000.0,423000.0,610.47,246.60912453760793
22798,0.00811,2.0,16020000.0,999.5,0.448,85000.0,507000.0,610.26,246.60912453760793
22799,0.00811,2.0,16020000.0,1253.8,0.392,82000.0,566000.0,610.67,246.60912453760793
22800,0.00811,2.0,16020000.0,1506.8,0.335,84000.0,603000.0,610.4,246.60912453760793
22801,0.00811,2.0,16030000.0,2000.8,0.312,80000.0,748000.0,611.0,246.60912453760793
22802,0.00811,2.0,16020000.0,2514.3,0.287,84000.0,892000.0,610.4,246.60912453760793
22803,0.00811,2.0,16000000.0,3009.1,0.272,81000.0,1016000.0,610.68,246.60912453760793
22804,0.00811,2.0,15970000.0,4022.1,0.271,83000.0,1365000.0,610.23,246.60912453760793
22805,0.00811,2.0,16030000.0,4999.6,0.262,86000.0,1666000.0,610.18,246.60912453760793
22806,0.00811,2.0,15990000.0,5990.4,0.255,85000.0,1958000.0,610.0799999999999,246.60912453760793
22807,0.00811,2.0,16010000.0,253.6,0.918,583000.0,369000.0,519.0899999999999,246.60912453760793
22808,0.00811,2.0,15990000.0,502.6,0.538,578000.0,549000.0,519.98,246.60912453760793
22809,0.00811,2.0,16000000.0,753.7,0.42,576000.0,738000.0,520.49,246.60912453760793
22810,0.00811,2.0,16010000.0,1000.1,0.313,576000.0,879000.0,520.5799999999999,246.60912453760793
22811,0.00811,2.0,15990000.0,1245.3,0.23,576000.0,998000.0,520.41,246.60912453760793
22812,0.00811,2.0,16030000.0,1512.0,0.181,577000.0,1142000.0,520.53,246.60912453760793
22813,0.00811,2.0,16060000.0,2006.5,0.152,582000.0,1470000.0,519.72,246.60912453760793
22814,0.00811,2.0,15950000.0,2516.0,0.129,574000.0,1772000.0,520.5,246.60912453760793
22815,0.00811,2.0,16080000.0,3002.8,0.108,578000.0,2063000.0,520.74,246.60912453760793
22816,0.00811,2.0,16020000.0,4029.5,0.077,576000.0,2645000.0,520.66,246.60912453760793
22817,0.00811,2.0,16030000.0,5022.4,0.058,578000.0,3218000.0,520.3199999999999,246.60912453760793
22818,0.00811,2.0,17980000.0,252.3,0.872,175000.0,218000.0,609.97,246.60912453760793
22819,0.00811,2.0,17990000.0,503.1,0.568,177000.0,315000.0,609.75,246.60912453760793
22820,0.00811,2.0,18010000.0,752.2,0.508,106000.0,381000.0,619.39,246.60912453760793
22821,0.00811,2.0,18000000.0,1001.6,0.421,101000.0,434000.0,619.94,246.60912453760793
22822,0.00811,2.0,18000000.0,1254.8,0.359,100000.0,481000.0,620.06,246.60912453760793
22823,0.00811,2.0,18020000.0,1509.2,0.359,97000.0,574000.0,620.54,246.60912453760793
22824,0.00811,2.0,18010000.0,2001.3,0.351,98000.0,751000.0,620.3599999999999,246.60912453760793
22825,0.00811,2.0,18020000.0,2501.6,0.333,102000.0,913000.0,619.93,246.60912453760793
22826,0.00811,2.0,18000000.0,3000.8,0.327,99000.0,1071000.0,620.18,246.60912453760793
22827,0.00811,2.0,18010000.0,4002.4,0.312,97000.0,1374000.0,620.48,246.60912453760793
22828,0.00811,2.0,18030000.0,5019.5,0.303,100000.0,1700000.0,620.24,246.60912453760793
22829,0.00811,2.0,17990000.0,250.3,0.894,615000.0,332000.0,529.53,246.60912453760793
22830,0.00811,2.0,17980000.0,502.3,0.48,607000.0,499000.0,531.12,246.60912453760793
22831,0.00811,2.0,17990000.0,750.4,0.345,617000.0,673000.0,529.11,246.60912453760793
22832,0.00811,2.0,18010000.0,1001.0,0.22,613000.0,795000.0,530.14,246.60912453760793
22833,0.00811,2.0,18020000.0,1257.7,0.178,616000.0,961000.0,529.5999999999999,246.60912453760793
22834,0.00811,2.0,18000000.0,1507.1,0.171,613000.0,1140000.0,530.05,246.60912453760793
22835,0.00811,2.0,17990000.0,2004.2,0.151,613000.0,1484000.0,529.95,246.60912453760793
22836,0.00811,2.0,18020000.0,2505.7,0.116,615000.0,1790000.0,529.81,246.60912453760793
22837,0.00811,2.0,17940000.0,3001.7,0.101,613000.0,2105000.0,529.5,246.60912453760793
22838,0.00811,2.0,17930000.0,3996.4,0.059,608000.0,2651000.0,530.46,246.60912453760793
22839,0.00811,2.0,18000000.0,5011.7,0.023,612000.0,3201000.0,530.26,246.60912453760793
22840,0.00811,2.0,19980000.0,754.8,0.427,150000.0,299000.0,626.7,246.60912453760793
22841,0.00811,2.0,19960000.0,1002.5,0.385,143000.0,367000.0,627.3499999999999,246.60912453760793
22842,0.00811,2.0,20000000.0,1515.0,0.356,150000.0,538000.0,626.8399999999999,246.60912453760793
22843,0.00811,2.0,20000000.0,2011.1,0.35,154000.0,716000.0,626.38,246.60912453760793
22844,0.00811,2.0,19990000.0,250.8,0.785,686000.0,287000.0,534.55,246.60912453760793
22845,0.00811,2.0,20000000.0,754.1,0.217,681000.0,614000.0,535.71,246.60912453760793
22846,0.00811,2.0,19880000.0,1012.7,0.15,674000.0,780000.0,535.8399999999999,246.60912453760793
22847,0.00811,2.0,19990000.0,1259.1,0.133,678000.0,961000.0,536.22,246.60912453760793
22848,0.00811,2.0,19980000.0,1514.0,0.086,685000.0,1126000.0,534.65,246.60912453760793
22849,0.00811,3.0,1000000.0,504.1,0.774,90000.0,562000.0,432.41999999999996,369.9136868064119
22850,0.00811,3.0,1000000.0,750.0,0.605,45000.0,641000.0,442.76,369.9136868064119
22851,0.00811,3.0,990000.0,1003.0,0.503,41000.0,716000.0,443.24,369.9136868064119
22852,0.00811,3.0,1000000.0,1251.8,0.457,44000.0,816000.0,442.99,369.9136868064119
22853,0.00811,3.0,1010000.0,1506.1,0.425,47000.0,918000.0,442.74,369.9136868064119
22854,0.00811,3.0,990000.0,2012.5,0.372,44000.0,1080000.0,442.54999999999995,369.9136868064119
22855,0.00811,3.0,1010000.0,2495.6,0.35,44000.0,1262000.0,443.42999999999995,369.9136868064119
